"JDAY","QOUT","QOUT.1","QOUT.2","QOUT.3","QOUT.4"
17459,83.9573058839382,0,0,0,0
17460,80.4773058839382,0,0,0,0
17461,83.1073058839382,0,0,0,0
17462,112.387305883938,0,0,0,0
17463,91.7773058839382,0,0,0,0
17464,97.8073058839382,0,0,0,0
17465,94.0673058839382,0,0,0,0
17466,116.947305883938,0,0,0,0
17467,113.667305883938,0,0,0,0
17468,126.347305883938,0,0,0,0
17469,121.137305883938,0,0,0,0
17470,107.607305883938,0,0,0,0
17471,92.4873058839382,0,0,0,0
17472,82.8573058839382,0,0,0,0
17473,82.6273058839382,0,0,0,0
17474,82.9373058839383,0,0,0,0
17475,85.2073058839382,0,0,0,0
17476,94.5273058839382,0,0,0,0
17477,101.597305883938,0,0,0,0
17478,101.577305883938,0,0,0,0
17479,107.717305883938,0,0,0,0
17480,118.247305883938,0,0,0,0
17481,109.527305883938,0,0,0,0
17482,106.807305883938,0,0,0,0
17483,99.4473058839382,0,0,0,0
17484,126.267305883938,0,0,0,0
17485,124.167305883938,0,0,0,0
17486,122.017305883938,0,0,0,0
17487,125.897305883938,0,0,0,0
17488,136.627305883938,0,0,0,0
17489,138.297305883938,0,0,0,0
17490,126.807305883938,0,0,0,0
17491,75.3773058839382,0,0,0,0
17492,96.0273058839382,0,0,0,0
17493,105.087305883938,0,0,0,0
17494,135.467305883938,0,0,0,0
17495,113.777305883938,0,0,0,0
17496,109.387305883938,0,0,0,0
17497,100.327305883938,0,0,0,0
17498,67.4273058839382,0,0,0,0
17499,101.177305883938,0,0,0,0
17500,120.887305883938,0,0,0,0
17501,111.487305883938,0,0,0,0
17502,95.1773058839382,0,0,0,0
17503,101.597305883938,0,0,0,0
17504,108.537305883938,0,0,0,0
17505,104.007305883938,0,0,0,0
17506,105.597305883938,0,0,0,0
17507,104.117305883938,0,0,0,0
17508,94.4373058839383,0,0,0,0
17509,104.747305883938,0,0,0,0
17510,99.1973058839382,0,0,0,0
17511,112.027305883938,0,0,0,0
17512,116.637305883938,0,0,0,0
17513,97.5773058839382,0,0,0,0
17514,108.967305883938,0,0,0,0
17515,110.157305883938,0,0,0,0
17516,119.927305883938,0,0,0,0
17517,105.087305883938,0,0,0,0
17518,111.877305883938,0,0,0,0
17519,112.847305883938,0,0,0,0
17520,112.847305883938,0,0,0,0
17521,120.887305883938,0,0,0,0
17522,93.1873058839383,0,0,0,0
17523,114.257305883938,0,0,0,0
17524,101.177305883938,0,0,0,0
17525,123.717305883938,0,0,0,0
17526,117.577305883938,0,0,0,0
17527,101.427305883938,0,0,0,0
17528,120.067305883938,0,0,0,0
17529,107.917305883938,0,0,0,0
17530,117.797305883938,0,0,0,0
17531,116.297305883938,0,0,0,0
17532,113.097305883938,0,0,0,0
17533,117.907305883938,0,0,0,0
17534,122.637305883938,0,0,0,0
17535,95.1173058839382,0,0,0,0
17536,99.7373058839382,0,0,0,0
17537,101.147305883938,0,0,0,0
17538,86.8173058839382,0,0,0,0
17539,90.3273058839382,0,0,0,0
17540,88.6373058839382,0,0,0,0
17541,103.447305883938,0,0,0,0
17542,112.527305883938,0,0,0,0
17543,90.5573058839382,0,0,0,0
17544,67.9073058839382,0,0,0,0
17545,79.9073058839382,0,0,0,0
17546,93.8173058839382,0,0,0,0
17547,69.1473058839382,0,0,0,0
17548,328.957305883938,0,0,0,0
17549,413.487305883938,0,0,0,0
17550,411.017305883938,0,0,0,0
17551,468.987305883938,0,0,0,0
17552,468.337305883938,0,0,0,0
17553,817.137305883938,0,0,0,0
17554,933.777305883938,0,0,0,0
17555,978.797305883938,0,0,0,0
17556,968.977305883938,0,0,0,0
17557,826.397305883938,0,0,0,0
17558,816.317305883938,0,0,0,0
17559,811.217305883938,0,0,0,0
17560,872.467305883938,0,0,0,0
17561,745.867305883938,0,0,0,0
17562,973.787305883938,0,0,0,0
17563,1001.53730588394,0,0,0,0
17564,574.517305883938,0,0,0,0
17565,228.797305883938,0,0,0,0
17566,467.087305883938,0,0,0,0
17567,1285.80730588394,0,0,0,0
17568,471.847305883938,0,0,0,0
17569,423.937305883938,0,0,0,0
17570,630.867305883938,0,0,0,0
17571,1031.49730588394,0,0,0,0
17572,1500.28730588394,0,0,0,0
17573,1314.60730588394,0,0,0,0
17574,1227.64730588394,0,0,0,0
17575,1217.05730588394,0,0,0,0
17576,1329.64730588394,0,0,0,0
17577,1069.04730588394,0,0,0,0
17578,1237.02730588394,0,0,0,0
17579,1406.94730588394,0,0,0,0
17580,1426.88730588394,0,0,0,0
17581,1358.61730588394,0,0,0,0
17582,510.297305883938,0,0,0,0
17583,917.867305883938,0,0,0,0
17584,370.607305883938,0,0,0,0
17585,1230.93730588394,0,0,0,0
17586,671.167305883938,0,0,0,0
17587,1184.57730588394,0,0,0,0
17588,1327.01730588394,0,0,0,0
17589,1298.52730588394,0,0,0,0
17590,1052.64730588394,0,0,0,0
17591,1202.61730588394,0,0,0,0
17592,1231.38730588394,0,0,0,0
17593,1094.27730588394,0,0,0,0
17594,954.367305883938,0,0,0,0
17595,919.197305883938,0,0,0,0
17596,778.147305883938,0,0,0,0
17597,688.297305883938,0,0,0,0
17598,591.877305883938,0,0,0,0
17599,499.537305883938,0,0,0,0
17600,376.697305883938,0,0,0,0
17601,424.417305883938,0,0,0,0
17602,353.677305883938,0,0,0,0
17603,287.557305883938,0,0,0,0
17604,237.037305883938,0,0,0,0
17605,148.577305883938,0,0,0,0
17606,144.497305883938,0,0,0,0
17607,92.3973058839382,0,0,0,0
17608,95.0573058839382,0,0,0,0
17609,81.7773058839382,0,0,0,0
17610,202.357305883938,0,0,0,0
17611,563.447305883938,0,0,0,0
17612,805.107305883938,0,0,0,0
17613,541.927305883938,0,0,0,0
17614,345.547305883938,0,0,0,0
17615,963.367305883938,0,0,0,0
17616,996.357305883938,0,0,0,0
17617,1129.01730588394,0,0,0,0
17618,1129.50730588394,0,0,0,0
17619,901.097305883938,0,0,0,0
17620,864.967305883938,0,0,0,0
17621,662.137305883938,0,0,0,0
17622,773.927305883938,0,0,0,0
17623,749.807305883938,0,0,0,0
17624,623.767305883938,0,0,0,0
17625,602.267305883938,0,0,0,0
17626,401.137305883938,0,0,0,0
17627,401.137305883938,0,0,0,0
17628,316.947305883938,0,0,0,0
17629,302.087305883938,0,0,0,0
17630,210.367305883938,0,0,0,0
17631,193.177305883938,0,0,0,0
17632,182.477305883938,0,0,0,0
17633,116.577305883938,0,0,0,0
17634,79.4873058839382,0,0,0,0
17635,64.7573058839382,0,0,0,0
17636,59.3573058839382,0,0,0,0
17637,48.3973058839382,0,0,0,0
17638,55.7273058839382,0,0,0,0
17639,44.0073058839382,0,0,0,0
17640,162.317305883938,0,0,0,0
17641,231.207305883938,0,0,0,0
17642,151.327305883938,0,0,0,0
17643,194.337305883938,0,0,0,0
17644,187.427305883938,0,0,0,0
17645,177.827305883938,0,0,0,0
17646,162.057305883938,0,0,0,0
17647,164.237305883938,0,0,0,0
17648,165.057305883938,0,0,0,0
17649,165.197305883938,0,0,0,0
17650,172.907305883938,0,0,0,0
17651,194.847305883938,0,0,0,0
17652,190.177305883938,0,0,0,0
17653,201.277305883938,0,0,0,0
17654,217.847305883938,0,0,0,0
17655,203.117305883938,0,0,0,0
17656,194.167305883938,0,0,0,0
17657,189.437305883938,0,0,0,0
17658,152.967305883938,0,0,0,0
17659,160.557305883938,0,0,0,0
17660,161.577305883938,0,0,0,0
17661,164.887305883938,0,0,0,0
17662,153.417305883938,0,0,0,0
17663,187.827305883938,0,0,0,0
17664,300.387305883938,0,0,0,0
17665,309.137305883938,0,0,0,0
17666,340.567305883938,0,0,0,0
17667,346.377305883938,0,0,0,0
17668,304.977305883938,0,0,0,0
17669,345.747305883938,0,0,0,0
17670,358.237305883938,0,0,0,0
17671,406.487305883938,0,0,0,0
17672,403.547305883938,0,0,0,0
17673,428.487305883938,0,0,0,0
17674,438.767305883938,0,0,0,0
17675,519.017305883938,0,0,0,0
17676,495.067305883938,0,0,0,0
17677,472.747305883938,0,0,0,0
17678,508.177305883938,0,0,0,0
17679,529.267305883938,0,0,0,0
17680,865.647305883938,0,0,0,0
17681,661.367305883938,0,0,0,0
17682,495.147305883938,0,0,0,0
17683,502.567305883938,0,0,0,0
17684,541.647305883938,0,0,0,0
17685,537.427305883938,0,0,0,0
17686,573.927305883938,0,0,0,0
17687,574.497305883938,0,0,0,0
17688,573.277305883938,0,0,0,0
17689,481.637305883938,0,0,0,0
17690,540.147305883938,0,0,0,0
17691,410.877305883938,0,0,0,0
17692,427.527305883938,0,0,0,0
17693,385.737305883938,0,0,0,0
17694,281.867305883938,0,0,0,0
17695,390.857305883938,0,0,0,0
17696,414.987305883938,0,0,0,0
17697,387.037305883938,0,0,0,0
17698,422.287305883938,0,0,0,0
17699,394.117305883938,0,0,0,0
17700,425.717305883938,0,0,0,0
17701,450.067305883938,0,0,0,0
17702,404.057305883938,0,0,0,0
17703,405.187305883938,0,0,0,0
17704,439.027305883938,0,0,0,0
17705,423.787305883938,0,0,0,0
17706,392.867305883938,0,0,0,0
17707,401.897305883938,0,0,0,0
17708,390.347305883938,0,0,0,0
17709,361.837305883938,0,0,0,0
17710,373.387305883938,0,0,0,0
17711,380.157305883938,0,0,0,0
17712,373.357305883938,0,0,0,0
17713,367.557305883938,0,0,0,0
17714,354.977305883938,0,0,0,0
17715,351.327305883938,0,0,0,0
17716,348.637305883938,0,0,0,0
17717,335.437305883938,0,0,0,0
17718,342.237305883938,0,0,0,0
17719,373.957305883938,0,0,0,0
17720,357.667305883938,0,0,0,0
17721,368.747305883938,0,0,0,0
17722,330.057305883938,0,0,0,0
17723,355.917305883938,0,0,0,0
17724,329.637305883938,0,0,0,0
17725,330.147305883938,0,0,0,0
17726,333.997305883938,0,0,0,0
17727,322.817305883938,0,0,0,0
17728,343.967305883938,0,0,0,0
17729,331.057305883938,0,0,0,0
17730,349.177305883938,0,0,0,0
17731,358.127305883938,0,0,0,0
17732,334.227305883938,0,0,0,0
17733,326.917305883938,0,0,0,0
17734,346.517305883938,0,0,0,0
17735,346.347305883938,0,0,0,0
17736,363.877305883938,0,0,0,0
17737,343.797305883938,0,0,0,0
17738,343.797305883938,0,0,0,0
17739,345.237305883938,0,0,0,0
17740,358.517305883938,0,0,0,0
17741,341.927305883938,0,0,0,0
17742,333.827305883938,0,0,0,0
17743,357.897305883938,0,0,0,0
17744,366.477305883938,0,0,0,0
17745,350.537305883938,0,0,0,0
17746,351.637305883938,0,0,0,0
17747,349.907305883938,0,0,0,0
17748,339.807305883938,0,0,0,0
17749,344.617305883938,0,0,0,0
17750,337.597305883938,0,0,0,0
17751,352.207305883938,0,0,0,0
17752,342.667305883938,0,0,0,0
17753,345.577305883938,0,0,0,0
17754,357.497305883938,0,0,0,0
17755,348.217305883938,0,0,0,0
17756,345.667305883938,0,0,0,0
17757,362.737305883938,0,0,0,0
17758,369.617305883938,0,0,0,0
17759,353.337305883938,0,0,0,0
17760,363.277305883938,0,0,0,0
17761,330.057305883938,0,0,0,0
17762,355.407305883938,0,0,0,0
17763,354.697305883938,0,0,0,0
17764,355.377305883938,0,0,0,0
17765,342.917305883938,0,0,0,0
17766,343.287305883938,0,0,0,0
17767,342.577305883938,0,0,0,0
17768,330.937305883938,0,0,0,0
17769,305.627305883938,0,0,0,0
17770,337.567305883938,0,0,0,0
17771,311.257305883938,0,0,0,0
17772,335.527305883938,0,0,0,0
17773,358.657305883938,0,0,0,0
17774,327.937305883938,0,0,0,0
17775,332.327305883938,0,0,0,0
17776,311.687305883938,0,0,0,0
17777,324.167305883938,0,0,0,0
17778,315.847305883938,0,0,0,0
17779,320.977305883938,0,0,0,0
17780,318.847305883938,0,0,0,0
17781,316.357305883938,0,0,0,0
17782,331.617305883938,0,0,0,0
17783,303.047305883938,0,0,0,0
17784,282.147305883938,0,0,0,0
17785,274.817305883938,0,0,0,0
17786,303.697305883938,0,0,0,0
17787,267.597305883938,0,0,0,0
17788,267.057305883938,0,0,0,0
17789,275.157305883938,0,0,0,0
17790,262.247305883938,0,0,0,0
17791,267.677305883938,0,0,0,0
17792,263.717305883938,0,0,0,0
17793,242.567305883938,0,0,0,0
17794,230.467305883938,0,0,0,0
17795,248.567305883938,0,0,0,0
17796,244.887305883938,0,0,0,0
17797,256.577305883938,0,0,0,0
17798,244.547305883938,0,0,0,0
17799,235.287305883938,0,0,0,0
17800,242.507305883938,0,0,0,0
17801,217.477305883938,0,0,0,0
17802,209.007305883938,0,0,0,0
17803,193.287305883938,0,0,0,0
17804,201.187305883938,0,0,0,0
17805,190.317305883938,0,0,0,0
17806,193.147305883938,0,0,0,0
17807,206.087305883938,0,0,0,0
17808,199.207305883938,0,0,0,0
17809,197.197305883938,0,0,0,0
17810,202.437305883938,0,0,0,0
17811,215.747305883938,0,0,0,0
17812,136.517305883938,0,0,0,0
17813,173.267305883938,0,0,0,0
17814,308.737305883938,0,0,0,0
17815,161.147305883938,0,0,0,0
17816,157.837305883938,0,0,0,0
17817,158.797305883938,0,0,0,0
17818,166.817305883938,0,0,0,0
17819,132.467305883938,0,0,0,0
17820,156.337305883938,0,0,0,0
17821,151.067305883938,0,0,0,0
17822,125.897305883938,0,0,0,0
17823,138.247305883938,0,0,0,0
17824,137.647305883938,0,0,0,0
17825,137.647305883938,0,0,0,0
17826,165.767305883938,0,0,0,0
17827,150.927305883938,0,0,0,0
17828,160.667305883938,0,0,0,0
17829,125.647305883938,0,0,0,0
17830,159.937305883938,0,0,0,0
17831,138.047305883938,0,0,0,0
17832,158.237305883938,0,0,0,0
17833,153.057305883938,0,0,0,0
17834,161.917305883938,0,0,0,0
17835,135.917305883938,0,0,0,0
17836,146.677305883938,0,0,0,0
17837,146.347305883938,0,0,0,0
17838,144.867305883938,0,0,0,0
17839,152.087305883938,0,0,0,0
17840,159.337305883938,0,0,0,0
17841,162.397305883938,0,0,0,0
17842,185.647305883938,0,0,0,0
17843,181.877305883938,0,0,0,0
17844,187.487305883938,0,0,0,0
17845,187.057305883938,0,0,0,0
17846,165.967305883938,0,0,0,0
17847,171.087305883938,0,0,0,0
17848,219.517305883938,0,0,0,0
17849,248.877305883938,0,0,0,0
17850,259.837305883938,0,0,0,0
17851,257.627305883938,0,0,0,0
17852,272.017305883938,0,0,0,0
17853,324.737305883938,0,0,0,0
17854,335.667305883938,0,0,0,0
17855,328.647305883938,0,0,0,0
17856,343.007305883938,0,0,0,0
17857,350.877305883938,0,0,0,0
17858,354.467305883938,0,0,0,0
17859,328.927305883938,0,0,0,0
17860,305.827305883938,0,0,0,0
17861,286.767305883938,0,0,0,0
17862,312.707305883938,0,0,0,0
17863,345.977305883938,0,0,0,0
17864,347.707305883938,0,0,0,0
17865,335.157305883938,0,0,0,0
17866,330.287305883938,0,0,0,0
17867,333.117305883938,0,0,0,0
17868,412.807305883938,0,0,0,0
17869,410.647305883938,0,0,0,0
17870,501.657305883938,0,0,0,0
17871,858.847305883938,0,0,0,0
17872,681.837305883938,0,0,0,0
17873,745.467305883938,0,0,0,0
17874,704.097305883938,0,0,0,0
17875,654.917305883938,0,0,0,0
17876,647.857305883938,0,0,0,0
17877,642.027305883938,0,0,0,0
17878,646.527305883938,0,0,0,0
17879,575.517305883938,0,0,0,0
17880,489.997305883938,0,0,0,0
17881,422.627305883938,0,0,0,0
17882,420.107305883938,0,0,0,0
17883,423.907305883938,0,0,0,0
17884,388.257305883938,0,0,0,0
17885,334.957305883938,0,0,0,0
17886,293.957305883938,0,0,0,0
17887,267.087305883938,0,0,0,0
17888,212.947305883938,0,0,0,0
17889,177.687305883938,0,0,0,0
17890,155.597305883938,0,0,0,0
17891,163.077305883938,0,0,0,0
17892,170.667305883938,0,0,0,0
17893,164.857305883938,0,0,0,0
17894,173.157305883938,0,0,0,0
17895,150.027305883938,0,0,0,0
17896,145.437305883938,0,0,0,0
17897,133.937305883938,0,0,0,0
17898,50.4573058839382,0,0,0,0
17899,46.4673058839382,0,0,0,0
17900,76.0573058839382,0,0,0,0
17901,64.3973058839382,0,0,0,0
17902,89.1673058839382,0,0,0,0
17903,129.687305883938,0,0,0,0
17904,140.137305883938,0,0,0,0
17905,129.267305883938,0,0,0,0
17906,128.337305883938,0,0,0,0
17907,124.117305883938,0,0,0,0
17908,117.997305883938,0,0,0,0
17909,129.917305883938,0,0,0,0
17910,148.037305883938,0,0,0,0
17911,136.287305883938,0,0,0,0
17912,138.387305883938,0,0,0,0
17913,131.447305883938,0,0,0,0
17914,112.927305883938,0,0,0,0
17915,100.327305883938,0,0,0,0
17916,123.177305883938,0,0,0,0
17917,179.757305883938,0,0,0,0
17918,381.117305883938,0,0,0,0
17919,407.787305883938,0,0,0,0
17920,368.797305883938,0,0,0,0
17921,385.077305883938,0,0,0,0
17922,382.897305883938,0,0,0,0
17923,348.357305883938,0,0,0,0
17924,314.067305883938,0,0,0,0
17925,269.887305883938,0,0,0,0
17926,215.807305883938,0,0,0,0
17927,194.457305883938,0,0,0,0
17928,165.287305883938,0,0,0,0
17929,183.917305883938,0,0,0,0
17930,200.737305883938,0,0,0,0
17931,178.597305883938,0,0,0,0
17932,267.287305883938,0,0,0,0
17933,431.237305883938,0,0,0,0
17934,412.857305883938,0,0,0,0
17935,351.267305883938,0,0,0,0
17936,347.417305883938,0,0,0,0
17937,363.877305883938,0,0,0,0
17938,403.827305883938,0,0,0,0
17939,494.437305883938,0,0,0,0
17940,560.817305883938,0,0,0,0
17941,584.407305883938,0,0,0,0
17942,586.927305883938,0,0,0,0
17943,767.137305883938,0,0,0,0
17944,729.757305883938,0,0,0,0
17945,786.957305883938,0,0,0,0
17946,826.627305883938,0,0,0,0
17947,729.327305883938,0,0,0,0
17948,699.057305883938,0,0,0,0
17949,678.017305883938,0,0,0,0
17950,545.067305883938,0,0,0,0
17951,590.517305883938,0,0,0,0
17952,567.757305883938,0,0,0,0
17953,528.757305883938,0,0,0,0
17954,708.407305883938,0,0,0,0
17955,721.737305883938,0,0,0,0
17956,741.677305883938,0,0,0,0
17957,705.827305883938,0,0,0,0
17958,765.657305883938,0,0,0,0
17959,699.767305883938,0,0,0,0
17960,747.337305883938,0,0,0,0
17961,746.347305883938,0,0,0,0
17962,847.777305883938,0,0,0,0
17963,812.267305883938,0,0,0,0
17964,813.887305883938,0,0,0,0
17965,767.357305883938,0,0,0,0
17966,767.077305883938,0,0,0,0
17967,803.127305883938,0,0,0,0
17968,689.997305883938,0,0,0,0
17969,574.577305883938,0,0,0,0
17970,518.877305883938,0,0,0,0
17971,386.497305883938,0,0,0,0
17972,336.967305883938,0,0,0,0
17973,335.297305883938,0,0,0,0
17974,307.687305883938,0,0,0,0
17975,276.627305883938,0,0,0,0
17976,235.627305883938,0,0,0,0
17977,179.987305883938,0,0,0,0
17978,169.817305883938,0,0,0,0
17979,120.797305883938,0,0,0,0
17980,126.007305883938,0,0,0,0
17981,84.4173058839382,0,0,0,0
17982,75.6373058839382,0,0,0,0
17983,84.9773058839382,0,0,0,0
17984,101.067305883938,0,0,0,0
17985,85.6573058839382,0,0,0,0
17986,103.947305883938,0,0,0,0
17987,104.457305883938,0,0,0,0
17988,108.057305883938,0,0,0,0
17989,112.357305883938,0,0,0,0
17990,157.617305883938,0,0,0,0
17991,157.617305883938,0,0,0,0
17992,153.247305883938,0,0,0,0
17993,142.777305883938,0,0,0,0
17994,145.037305883938,0,0,0,0
17995,170.067305883938,0,0,0,0
17996,136.457305883938,0,0,0,0
17997,181.737305883938,0,0,0,0
17998,157.277305883938,0,0,0,0
17999,182.357305883938,0,0,0,0
18000,236.337305883938,0,0,0,0
18001,215.547305883938,0,0,0,0
18002,237.777305883938,0,0,0,0
18003,232.337305883938,0,0,0,0
18004,221.437305883938,0,0,0,0
18005,192.077305883938,0,0,0,0
18006,228.577305883938,0,0,0,0
18007,187.207305883938,0,0,0,0
18008,181.707305883938,0,0,0,0
18009,188.877305883938,0,0,0,0
18010,190.257305883938,0,0,0,0
18011,177.947305883938,0,0,0,0
18012,174.487305883938,0,0,0,0
18013,197.397305883938,0,0,0,0
18014,183.497305883938,0,0,0,0
18015,220.137305883938,0,0,0,0
18016,226.197305883938,0,0,0,0
18017,237.777305883938,0,0,0,0
18018,232.647305883938,0,0,0,0
18019,233.587305883938,0,0,0,0
18020,239.817305883938,0,0,0,0
18021,230.497305883938,0,0,0,0
18022,238.317305883938,0,0,0,0
18023,256.807305883938,0,0,0,0
18024,269.267305883938,0,0,0,0
18025,250.407305883938,0,0,0,0
18026,266.467305883938,0,0,0,0
18027,268.987305883938,0,0,0,0
18028,288.407305883938,0,0,0,0
18029,292.877305883938,0,0,0,0
18030,279.427305883938,0,0,0,0
18031,268.217305883938,0,0,0,0
18032,267.457305883938,0,0,0,0
18033,249.587305883938,0,0,0,0
18034,244.547305883938,0,0,0,0
18035,220.307305883938,0,0,0,0
18036,224.527305883938,0,0,0,0
18037,223.307305883938,0,0,0,0
18038,271.167305883938,0,0,0,0
18039,289.117305883938,0,0,0,0
18040,273.257305883938,0,0,0,0
18041,240.917305883938,0,0,0,0
18042,259.837305883938,0,0,0,0
18043,256.237305883938,0,0,0,0
18044,268.647305883938,0,0,0,0
18045,247.967305883938,0,0,0,0
18046,273.537305883938,0,0,0,0
18047,289.147305883938,0,0,0,0
18048,252.817305883938,0,0,0,0
18049,254.707305883938,0,0,0,0
18050,263.287305883938,0,0,0,0
18051,255.167305883938,0,0,0,0
18052,253.807305883938,0,0,0,0
18053,249.557305883938,0,0,0,0
18054,234.577305883938,0,0,0,0
18055,239.307305883938,0,0,0,0
18056,235.767305883938,0,0,0,0
18057,240.267305883938,0,0,0,0
18058,239.877305883938,0,0,0,0
18059,234.607305883938,0,0,0,0
18060,229.227305883938,0,0,0,0
18061,242.707305883938,0,0,0,0
18062,247.067305883938,0,0,0,0
18063,263.037305883938,0,0,0,0
18064,259.977305883938,0,0,0,0
18065,250.177305883938,0,0,0,0
18066,268.647305883938,0,0,0,0
18067,229.937305883938,0,0,0,0
18068,281.297305883938,0,0,0,0
18069,303.137305883938,0,0,0,0
18070,287.357305883938,0,0,0,0
18071,301.857305883938,0,0,0,0
18072,318.787305883938,0,0,0,0
18073,314.317305883938,0,0,0,0
18074,310.357305883938,0,0,0,0
18075,350.447305883938,0,0,0,0
18076,336.997305883938,0,0,0,0
18077,324.967305883938,0,0,0,0
18078,295.567305883938,0,0,0,0
18079,307.157305883938,0,0,0,0
18080,327.827305883938,0,0,0,0
18081,326.407305883938,0,0,0,0
18082,313.237305883938,0,0,0,0
18083,305.057305883938,0,0,0,0
18084,308.737305883938,0,0,0,0
18085,338.017305883938,0,0,0,0
18086,315.647305883938,0,0,0,0
18087,315.647305883938,0,0,0,0
18088,316.927305883938,0,0,0,0
18089,298.797305883938,0,0,0,0
18090,322.417305883938,0,0,0,0
18091,343.367305883938,0,0,0,0
18092,313.157305883938,0,0,0,0
18093,328.027305883938,0,0,0,0
18094,325.647305883938,0,0,0,0
18095,301.717305883938,0,0,0,0
18096,322.137305883938,0,0,0,0
18097,298.577305883938,0,0,0,0
18098,321.847305883938,0,0,0,0
18099,311.347305883938,0,0,0,0
18100,312.397305883938,0,0,0,0
18101,305.937305883938,0,0,0,0
18102,312.957305883938,0,0,0,0
18103,300.387305883938,0,0,0,0
18104,311.827305883938,0,0,0,0
18105,315.787305883938,0,0,0,0
18106,333.517305883938,0,0,0,0
18107,333.597305883938,0,0,0,0
18108,295.457305883938,0,0,0,0
18109,321.877305883938,0,0,0,0
18110,323.607305883938,0,0,0,0
18111,305.827305883938,0,0,0,0
18112,327.877305883938,0,0,0,0
18113,282.547305883938,0,0,0,0
18114,271.957305883938,0,0,0,0
18115,271.957305883938,0,0,0,0
18116,257.207305883938,0,0,0,0
18117,250.407305883938,0,0,0,0
18118,232.967305883938,0,0,0,0
18119,222.887305883938,0,0,0,0
18120,248.227305883938,0,0,0,0
18121,238.877305883938,0,0,0,0
18122,213.767305883938,0,0,0,0
18123,246.867305883938,0,0,0,0
18124,246.867305883938,0,0,0,0
18125,219.367305883938,0,0,0,0
18126,240.357305883938,0,0,0,0
18127,219.657305883938,0,0,0,0
18128,243.297305883938,0,0,0,0
18129,238.147305883938,0,0,0,0
18130,239.277305883938,0,0,0,0
18131,237.157305883938,0,0,0,0
18132,233.697305883938,0,0,0,0
18133,249.617305883938,0,0,0,0
18134,236.957305883938,0,0,0,0
18135,233.837305883938,0,0,0,0
18136,236.477305883938,0,0,0,0
18137,235.007305883938,0,0,0,0
18138,233.327305883938,0,0,0,0
18139,237.747305883938,0,0,0,0
18140,229.907305883938,0,0,0,0
18141,221.947305883938,0,0,0,0
18142,217.617305883938,0,0,0,0
18143,214.077305883938,0,0,0,0
18144,196.947305883938,0,0,0,0
18145,210.617305883938,0,0,0,0
18146,213.907305883938,0,0,0,0
18147,202.017305883938,0,0,0,0
18148,186.837305883938,0,0,0,0
18149,193.577305883938,0,0,0,0
18150,193.607305883938,0,0,0,0
18151,184.177305883938,0,0,0,0
18152,184.427305883938,0,0,0,0
18153,178.987305883938,0,0,0,0
18154,161.637305883938,0,0,0,0
18155,180.827305883938,0,0,0,0
18156,176.837305883938,0,0,0,0
18157,169.957305883938,0,0,0,0
18158,168.087305883938,0,0,0,0
18159,176.587305883938,0,0,0,0
