$2/1/1990-8/29/2024 SHA outflow (historical),,,,,
,,,,,
JDAY,QOUT,QOUT,QOUT,QOUT,QOUT
17252,150.9,0.0,0.0,0.0,0.0
17253,149.8,0.0,0.0,0.0,0.0
17254,147.7,0.0,0.0,0.0,0.0
17255,141.7,0.0,0.0,0.0,0.0
17256,132.5,0.0,0.0,0.0,0.0
17257,146.0,0.0,0.0,0.0,0.0
17258,140.5,0.0,0.0,0.0,0.0
17259,139.3,0.0,0.0,0.0,0.0
17260,128.5,0.0,0.0,0.0,0.0
17261,131.9,0.0,0.0,0.0,0.0
17262,132.6,0.0,0.0,0.0,0.0
17263,138.3,0.0,0.0,0.0,0.0
17264,122.5,0.0,0.0,0.0,0.0
17265,137.6,0.0,0.0,0.0,0.0
17266,153.4,0.0,0.0,0.0,0.0
17267,152.4,0.0,0.0,0.0,0.0
17268,131.5,0.0,0.0,0.0,0.0
17269,135.1,0.0,0.0,0.0,0.0
17270,152.9,0.0,0.0,0.0,0.0
17271,168.6,0.0,0.0,0.0,0.0
17272,174.1,0.0,0.0,0.0,0.0
17273,174.1,0.0,0.0,0.0,0.0
17274,158.9,0.0,0.0,0.0,0.0
17275,147.2,0.0,0.0,0.0,0.0
17276,141.5,0.0,0.0,0.0,0.0
17277,143.0,0.0,0.0,0.0,0.0
17278,131.8,0.0,0.0,0.0,0.0
17279,141.8,0.0,0.0,0.0,0.0
17280,154.2,0.0,0.0,0.0,0.0
17281,154.1,0.0,0.0,0.0,0.0
17282,160.5,0.0,0.0,0.0,0.0
17283,187.3,0.0,0.0,0.0,0.0
17284,175.1,0.0,0.0,0.0,0.0
17285,183.7,0.0,0.0,0.0,0.0
17286,205.1,0.0,0.0,0.0,0.0
17287,175.9,0.0,0.0,0.0,0.0
17288,169.3,0.0,0.0,0.0,0.0
17289,164.8,0.0,0.0,0.0,0.0
17290,169.9,0.0,0.0,0.0,0.0
17291,163.8,0.0,0.0,0.0,0.0
17292,165.5,0.0,0.0,0.0,0.0
17293,185.1,0.0,0.0,0.0,0.0
17294,208.2,0.0,0.0,0.0,0.0
17295,188.8,0.0,0.0,0.0,0.0
17296,190.6,0.0,0.0,0.0,0.0
17297,213.9,0.0,0.0,0.0,0.0
17298,230.8,0.0,0.0,0.0,0.0
17299,231.4,0.0,0.0,0.0,0.0
17300,219.9,0.0,0.0,0.0,0.0
17301,216.2,0.0,0.0,0.0,0.0
17302,221.7,0.0,0.0,0.0,0.0
17303,214.9,0.0,0.0,0.0,0.0
17304,206.3,0.0,0.0,0.0,0.0
17305,211.3,0.0,0.0,0.0,0.0
17306,209.3,0.0,0.0,0.0,0.0
17307,215.7,0.0,0.0,0.0,0.0
17308,223.2,0.0,0.0,0.0,0.0
17309,223.2,0.0,0.0,0.0,0.0
17310,213.4,0.0,0.0,0.0,0.0
17311,233.1,0.0,0.0,0.0,0.0
17312,247.9,0.0,0.0,0.0,0.0
17313,239.1,0.0,0.0,0.0,0.0
17314,231.6,0.0,0.0,0.0,0.0
17315,218.9,0.0,0.0,0.0,0.0
17316,188.5,0.0,0.0,0.0,0.0
17317,207.2,0.0,0.0,0.0,0.0
17318,207.8,0.0,0.0,0.0,0.0
17319,220.7,0.0,0.0,0.0,0.0
17320,221.7,0.0,0.0,0.0,0.0
17321,226.7,0.0,0.0,0.0,0.0
17322,173.2,0.0,0.0,0.0,0.0
17323,210.7,0.0,0.0,0.0,0.0
17324,227.0,0.0,0.0,0.0,0.0
17325,230.1,0.0,0.0,0.0,0.0
17326,243.8,0.0,0.0,0.0,0.0
17327,242.8,0.0,0.0,0.0,0.0
17328,255.1,0.0,0.0,0.0,0.0
17329,274.3,0.0,0.0,0.0,0.0
17330,301.8,0.0,0.0,0.0,0.0
17331,331.7,0.0,0.0,0.0,0.0
17332,353.9,0.0,0.0,0.0,0.0
17333,368.6,0.0,0.0,0.0,0.0
17334,345.3,0.0,0.0,0.0,0.0
17335,355.4,0.0,0.0,0.0,0.0
17336,353.0,0.0,0.0,0.0,0.0
17337,351.2,0.0,0.0,0.0,0.0
17338,327.5,0.0,0.0,0.0,0.0
17339,336.5,0.0,0.0,0.0,0.0
17340,342.1,0.0,0.0,0.0,0.0
17341,345.3,0.0,0.0,0.0,0.0
17342,325.6,0.0,0.0,0.0,0.0
17343,335.3,0.0,0.0,0.0,0.0
17344,327.1,0.0,0.0,0.0,0.0
17345,358.2,0.0,0.0,0.0,0.0
17346,363.7,0.0,0.0,0.0,0.0
17347,321.2,0.0,0.0,0.0,0.0
17348,350.7,0.0,0.0,0.0,0.0
17349,362.0,0.0,0.0,0.0,0.0
17350,353.5,0.0,0.0,0.0,0.0
17351,341.6,0.0,0.0,0.0,0.0
17352,358.3,0.0,0.0,0.0,0.0
17353,353.9,0.0,0.0,0.0,0.0
17354,343.9,0.0,0.0,0.0,0.0
17355,324.0,0.0,0.0,0.0,0.0
17356,339.5,0.0,0.0,0.0,0.0
17357,357.9,0.0,0.0,0.0,0.0
17358,359.3,0.0,0.0,0.0,0.0
17359,355.0,0.0,0.0,0.0,0.0
17360,355.0,0.0,0.0,0.0,0.0
17361,357.8,0.0,0.0,0.0,0.0
17362,364.6,0.0,0.0,0.0,0.0
17363,360.2,0.0,0.0,0.0,0.0
17364,360.3,0.0,0.0,0.0,0.0
17365,346.5,0.0,0.0,0.0,0.0
17366,352.8,0.0,0.0,0.0,0.0
17367,352.5,0.0,0.0,0.0,0.0
17368,355.6,0.0,0.0,0.0,0.0
17369,356.3,0.0,0.0,0.0,0.0
17370,362.2,0.0,0.0,0.0,0.0
17371,357.8,0.0,0.0,0.0,0.0
17372,359.5,0.0,0.0,0.0,0.0
17373,354.2,0.0,0.0,0.0,0.0
17374,357.6,0.0,0.0,0.0,0.0
17375,316.9,0.0,0.0,0.0,0.0
17376,336.3,0.0,0.0,0.0,0.0
17377,318.4,0.0,0.0,0.0,0.0
17378,324.6,0.0,0.0,0.0,0.0
17379,346.2,0.0,0.0,0.0,0.0
17380,358.2,0.0,0.0,0.0,0.0
17381,344.4,0.0,0.0,0.0,0.0
17382,380.8,0.0,0.0,0.0,0.0
17383,371.1,0.0,0.0,0.0,0.0
17384,342.8,0.0,0.0,0.0,0.0
17385,324.0,0.0,0.0,0.0,0.0
17386,340.0,0.0,0.0,0.0,0.0
17387,345.7,0.0,0.0,0.0,0.0
17388,325.6,0.0,0.0,0.0,0.0
17389,333.4,0.0,0.0,0.0,0.0
17390,342.5,0.0,0.0,0.0,0.0
17391,332.7,0.0,0.0,0.0,0.0
17392,316.5,0.0,0.0,0.0,0.0
17393,317.0,0.0,0.0,0.0,0.0
17394,300.4,0.0,0.0,0.0,0.0
17395,296.5,0.0,0.0,0.0,0.0
17396,274.8,0.0,0.0,0.0,0.0
17397,261.9,0.0,0.0,0.0,0.0
17398,264.9,0.0,0.0,0.0,0.0
17399,268.1,0.0,0.0,0.0,0.0
17400,261.3,0.0,0.0,0.0,0.0
17401,248.1,0.0,0.0,0.0,0.0
17402,242.5,0.0,0.0,0.0,0.0
17403,229.9,0.0,0.0,0.0,0.0
17404,236.2,0.0,0.0,0.0,0.0
17405,218.0,0.0,0.0,0.0,0.0
17406,227.7,0.0,0.0,0.0,0.0
17407,215.9,0.0,0.0,0.0,0.0
17408,207.5,0.0,0.0,0.0,0.0
17409,218.1,0.0,0.0,0.0,0.0
17410,235.1,0.0,0.0,0.0,0.0
17411,273.4,0.0,0.0,0.0,0.0
17412,262.8,0.0,0.0,0.0,0.0
17413,284.6,0.0,0.0,0.0,0.0
17414,293.5,0.0,0.0,0.0,0.0
17415,308.6,0.0,0.0,0.0,0.0
17416,324.5,0.0,0.0,0.0,0.0
17417,286.0,0.0,0.0,0.0,0.0
17418,235.9,0.0,0.0,0.0,0.0
17419,243.7,0.0,0.0,0.0,0.0
17420,259.9,0.0,0.0,0.0,0.0
17421,278.2,0.0,0.0,0.0,0.0
17422,196.8,0.0,0.0,0.0,0.0
17423,219.9,0.0,0.0,0.0,0.0
17424,230.9,0.0,0.0,0.0,0.0
17425,221.7,0.0,0.0,0.0,0.0
17426,240.8,0.0,0.0,0.0,0.0
17427,216.2,0.0,0.0,0.0,0.0
17428,217.2,0.0,0.0,0.0,0.0
17429,201.5,0.0,0.0,0.0,0.0
17430,201.7,0.0,0.0,0.0,0.0
17431,202.1,0.0,0.0,0.0,0.0
17432,201.7,0.0,0.0,0.0,0.0
17433,194.9,0.0,0.0,0.0,0.0
17434,207.5,0.0,0.0,0.0,0.0
17435,203.5,0.0,0.0,0.0,0.0
17436,198.9,0.0,0.0,0.0,0.0
17437,197.2,0.0,0.0,0.0,0.0
17438,210.0,0.0,0.0,0.0,0.0
17439,212.5,0.0,0.0,0.0,0.0
17440,189.2,0.0,0.0,0.0,0.0
17441,177.0,0.0,0.0,0.0,0.0
17442,162.7,0.0,0.0,0.0,0.0
17443,162.9,0.0,0.0,0.0,0.0
17444,141.4,0.0,0.0,0.0,0.0
17445,149.8,0.0,0.0,0.0,0.0
17446,152.4,0.0,0.0,0.0,0.0
17447,141.7,0.0,0.0,0.0,0.0
17448,156.0,0.0,0.0,0.0,0.0
17449,110.9,0.0,0.0,0.0,0.0
17450,122.6,0.0,0.0,0.0,0.0
17451,134.8,0.0,0.0,0.0,0.0
17452,123.1,0.0,0.0,0.0,0.0
17453,126.9,0.0,0.0,0.0,0.0
17454,124.0,0.0,0.0,0.0,0.0
17455,124.8,0.0,0.0,0.0,0.0
17456,102.4,0.0,0.0,0.0,0.0
17457,107.2,0.0,0.0,0.0,0.0
17458,102.3,0.0,0.0,0.0,0.0
17459,84.7,0.0,0.0,0.0,0.0
17460,81.3,0.0,0.0,0.0,0.0
17461,83.9,0.0,0.0,0.0,0.0
17462,113.2,0.0,0.0,0.0,0.0
17463,92.6,0.0,0.0,0.0,0.0
17464,98.6,0.0,0.0,0.0,0.0
17465,94.8,0.0,0.0,0.0,0.0
17466,117.7,0.0,0.0,0.0,0.0
17467,114.4,0.0,0.0,0.0,0.0
17468,127.1,0.0,0.0,0.0,0.0
17469,121.9,0.0,0.0,0.0,0.0
17470,108.4,0.0,0.0,0.0,0.0
17471,93.3,0.0,0.0,0.0,0.0
17472,83.6,0.0,0.0,0.0,0.0
17473,83.4,0.0,0.0,0.0,0.0
17474,83.7,0.0,0.0,0.0,0.0
17475,86.0,0.0,0.0,0.0,0.0
17476,95.3,0.0,0.0,0.0,0.0
17477,102.4,0.0,0.0,0.0,0.0
17478,102.3,0.0,0.0,0.0,0.0
17479,108.5,0.0,0.0,0.0,0.0
17480,119.0,0.0,0.0,0.0,0.0
17481,110.3,0.0,0.0,0.0,0.0
17482,107.6,0.0,0.0,0.0,0.0
17483,100.2,0.0,0.0,0.0,0.0
17484,127.0,0.0,0.0,0.0,0.0
17485,124.9,0.0,0.0,0.0,0.0
17486,122.8,0.0,0.0,0.0,0.0
17487,126.7,0.0,0.0,0.0,0.0
17488,137.4,0.0,0.0,0.0,0.0
17489,139.1,0.0,0.0,0.0,0.0
17490,127.6,0.0,0.0,0.0,0.0
17491,76.2,0.0,0.0,0.0,0.0
17492,96.8,0.0,0.0,0.0,0.0
17493,105.9,0.0,0.0,0.0,0.0
17494,136.2,0.0,0.0,0.0,0.0
17495,114.6,0.0,0.0,0.0,0.0
17496,110.2,0.0,0.0,0.0,0.0
17497,101.1,0.0,0.0,0.0,0.0
17498,68.2,0.0,0.0,0.0,0.0
17499,102.0,0.0,0.0,0.0,0.0
17500,121.7,0.0,0.0,0.0,0.0
17501,112.3,0.0,0.0,0.0,0.0
17502,95.9,0.0,0.0,0.0,0.0
17503,102.4,0.0,0.0,0.0,0.0
17504,109.3,0.0,0.0,0.0,0.0
17505,104.8,0.0,0.0,0.0,0.0
17506,106.4,0.0,0.0,0.0,0.0
17507,104.9,0.0,0.0,0.0,0.0
17508,95.2,0.0,0.0,0.0,0.0
17509,105.5,0.0,0.0,0.0,0.0
17510,100.0,0.0,0.0,0.0,0.0
17511,112.8,0.0,0.0,0.0,0.0
17512,117.4,0.0,0.0,0.0,0.0
17513,98.4,0.0,0.0,0.0,0.0
17514,109.7,0.0,0.0,0.0,0.0
17515,110.9,0.0,0.0,0.0,0.0
17516,120.7,0.0,0.0,0.0,0.0
17517,105.9,0.0,0.0,0.0,0.0
17518,112.7,0.0,0.0,0.0,0.0
17519,113.6,0.0,0.0,0.0,0.0
17520,113.6,0.0,0.0,0.0,0.0
17521,121.7,0.0,0.0,0.0,0.0
17522,94.0,0.0,0.0,0.0,0.0
17523,115.0,0.0,0.0,0.0,0.0
17524,102.0,0.0,0.0,0.0,0.0
17525,124.5,0.0,0.0,0.0,0.0
17526,118.3,0.0,0.0,0.0,0.0
17527,102.2,0.0,0.0,0.0,0.0
17528,120.8,0.0,0.0,0.0,0.0
17529,108.7,0.0,0.0,0.0,0.0
17530,118.6,0.0,0.0,0.0,0.0
17531,117.1,0.0,0.0,0.0,0.0
17532,113.9,0.0,0.0,0.0,0.0
17533,118.7,0.0,0.0,0.0,0.0
17534,123.4,0.0,0.0,0.0,0.0
17535,95.9,0.0,0.0,0.0,0.0
17536,100.5,0.0,0.0,0.0,0.0
17537,101.9,0.0,0.0,0.0,0.0
17538,87.6,0.0,0.0,0.0,0.0
17539,91.1,0.0,0.0,0.0,0.0
17540,89.4,0.0,0.0,0.0,0.0
17541,104.2,0.0,0.0,0.0,0.0
17542,113.3,0.0,0.0,0.0,0.0
17543,91.3,0.0,0.0,0.0,0.0
17544,68.7,0.0,0.0,0.0,0.0
17545,80.7,0.0,0.0,0.0,0.0
17546,94.6,0.0,0.0,0.0,0.0
17547,69.9,0.0,0.0,0.0,0.0
17548,329.7,0.0,0.0,0.0,0.0
17549,414.3,0.0,0.0,0.0,0.0
17550,411.8,0.0,0.0,0.0,0.0
17551,469.8,0.0,0.0,0.0,0.0
17552,469.1,0.0,0.0,0.0,0.0
17553,817.9,0.0,0.0,0.0,0.0
17554,934.6,0.0,0.0,0.0,0.0
17555,979.6,0.0,0.0,0.0,0.0
17556,969.8,0.0,0.0,0.0,0.0
17557,827.2,0.0,0.0,0.0,0.0
17558,817.1,0.0,0.0,0.0,0.0
17559,812.0,0.0,0.0,0.0,0.0
17560,873.2,0.0,0.0,0.0,0.0
17561,746.6,0.0,0.0,0.0,0.0
17562,974.6,0.0,0.0,0.0,0.0
17563,1002.3,0.0,0.0,0.0,0.0
17564,575.3,0.0,0.0,0.0,0.0
17565,229.6,0.0,0.0,0.0,0.0
17566,467.9,0.0,0.0,0.0,0.0
17567,1286.6,0.0,0.0,0.0,0.0
17568,472.6,0.0,0.0,0.0,0.0
17569,424.7,0.0,0.0,0.0,0.0
17570,631.6,0.0,0.0,0.0,0.0
17571,1032.3,0.0,0.0,0.0,0.0
17572,1501.1,0.0,0.0,0.0,0.0
17573,1315.4,0.0,0.0,0.0,0.0
17574,1228.4,0.0,0.0,0.0,0.0
17575,1217.8,0.0,0.0,0.0,0.0
17576,1330.4,0.0,0.0,0.0,0.0
17577,1069.8,0.0,0.0,0.0,0.0
17578,1237.8,0.0,0.0,0.0,0.0
17579,1407.7,0.0,0.0,0.0,0.0
17580,1427.7,0.0,0.0,0.0,0.0
17581,1359.4,0.0,0.0,0.0,0.0
17582,511.1,0.0,0.0,0.0,0.0
17583,918.6,0.0,0.0,0.0,0.0
17584,371.4,0.0,0.0,0.0,0.0
17585,1231.7,0.0,0.0,0.0,0.0
17586,671.9,0.0,0.0,0.0,0.0
17587,1185.4,0.0,0.0,0.0,0.0
17588,1327.8,0.0,0.0,0.0,0.0
17589,1299.3,0.0,0.0,0.0,0.0
17590,1053.4,0.0,0.0,0.0,0.0
17591,1203.4,0.0,0.0,0.0,0.0
17592,1232.2,0.0,0.0,0.0,0.0
17593,1095.1,0.0,0.0,0.0,0.0
17594,955.1,0.0,0.0,0.0,0.0
17595,920.0,0.0,0.0,0.0,0.0
17596,778.9,0.0,0.0,0.0,0.0
17597,689.1,0.0,0.0,0.0,0.0
17598,592.7,0.0,0.0,0.0,0.0
17599,500.3,0.0,0.0,0.0,0.0
17600,377.5,0.0,0.0,0.0,0.0
17601,425.2,0.0,0.0,0.0,0.0
17602,354.5,0.0,0.0,0.0,0.0
17603,288.3,0.0,0.0,0.0,0.0
17604,237.8,0.0,0.0,0.0,0.0
17605,149.4,0.0,0.0,0.0,0.0
17606,145.3,0.0,0.0,0.0,0.0
17607,93.2,0.0,0.0,0.0,0.0
17608,95.8,0.0,0.0,0.0,0.0
17609,82.6,0.0,0.0,0.0,0.0
17610,203.1,0.0,0.0,0.0,0.0
17611,564.2,0.0,0.0,0.0,0.0
17612,805.9,0.0,0.0,0.0,0.0
17613,542.7,0.0,0.0,0.0,0.0
17614,346.3,0.0,0.0,0.0,0.0
17615,964.1,0.0,0.0,0.0,0.0
17616,997.1,0.0,0.0,0.0,0.0
17617,1129.8,0.0,0.0,0.0,0.0
17618,1130.3,0.0,0.0,0.0,0.0
17619,901.9,0.0,0.0,0.0,0.0
17620,865.7,0.0,0.0,0.0,0.0
17621,662.9,0.0,0.0,0.0,0.0
17622,774.7,0.0,0.0,0.0,0.0
17623,750.6,0.0,0.0,0.0,0.0
17624,624.5,0.0,0.0,0.0,0.0
17625,603.0,0.0,0.0,0.0,0.0
17626,401.9,0.0,0.0,0.0,0.0
17627,401.9,0.0,0.0,0.0,0.0
17628,317.7,0.0,0.0,0.0,0.0
17629,302.9,0.0,0.0,0.0,0.0
17630,211.1,0.0,0.0,0.0,0.0
17631,194.0,0.0,0.0,0.0,0.0
17632,183.3,0.0,0.0,0.0,0.0
17633,117.4,0.0,0.0,0.0,0.0
17634,80.3,0.0,0.0,0.0,0.0
17635,65.5,0.0,0.0,0.0,0.0
17636,60.1,0.0,0.0,0.0,0.0
17637,49.2,0.0,0.0,0.0,0.0
17638,56.5,0.0,0.0,0.0,0.0
17639,44.8,0.0,0.0,0.0,0.0
17640,163.1,0.0,0.0,0.0,0.0
17641,232.0,0.0,0.0,0.0,0.0
17642,152.1,0.0,0.0,0.0,0.0
17643,195.1,0.0,0.0,0.0,0.0
17644,188.2,0.0,0.0,0.0,0.0
17645,178.6,0.0,0.0,0.0,0.0
17646,162.8,0.0,0.0,0.0,0.0
17647,165.0,0.0,0.0,0.0,0.0
17648,165.8,0.0,0.0,0.0,0.0
17649,166.0,0.0,0.0,0.0,0.0
17650,173.7,0.0,0.0,0.0,0.0
17651,195.6,0.0,0.0,0.0,0.0
17652,191.0,0.0,0.0,0.0,0.0
17653,202.1,0.0,0.0,0.0,0.0
17654,218.6,0.0,0.0,0.0,0.0
17655,203.9,0.0,0.0,0.0,0.0
17656,194.9,0.0,0.0,0.0,0.0
17657,190.2,0.0,0.0,0.0,0.0
17658,153.7,0.0,0.0,0.0,0.0
17659,161.3,0.0,0.0,0.0,0.0
17660,162.4,0.0,0.0,0.0,0.0
17661,165.7,0.0,0.0,0.0,0.0
17662,154.2,0.0,0.0,0.0,0.0
17663,188.6,0.0,0.0,0.0,0.0
17664,301.2,0.0,0.0,0.0,0.0
17665,309.9,0.0,0.0,0.0,0.0
17666,341.3,0.0,0.0,0.0,0.0
17667,347.1,0.0,0.0,0.0,0.0
17668,305.7,0.0,0.0,0.0,0.0
17669,346.5,0.0,0.0,0.0,0.0
17670,359.0,0.0,0.0,0.0,0.0
17671,407.3,0.0,0.0,0.0,0.0
17672,404.3,0.0,0.0,0.0,0.0
17673,429.3,0.0,0.0,0.0,0.0
17674,439.5,0.0,0.0,0.0,0.0
17675,519.8,0.0,0.0,0.0,0.0
17676,495.8,0.0,0.0,0.0,0.0
17677,473.5,0.0,0.0,0.0,0.0
17678,509.0,0.0,0.0,0.0,0.0
17679,530.0,0.0,0.0,0.0,0.0
17680,866.4,0.0,0.0,0.0,0.0
17681,662.1,0.0,0.0,0.0,0.0
17682,495.9,0.0,0.0,0.0,0.0
17683,503.3,0.0,0.0,0.0,0.0
17684,542.4,0.0,0.0,0.0,0.0
17685,538.2,0.0,0.0,0.0,0.0
17686,574.7,0.0,0.0,0.0,0.0
17687,575.3,0.0,0.0,0.0,0.0
17688,574.1,0.0,0.0,0.0,0.0
17689,482.4,0.0,0.0,0.0,0.0
17690,540.9,0.0,0.0,0.0,0.0
17691,411.7,0.0,0.0,0.0,0.0
17692,428.3,0.0,0.0,0.0,0.0
17693,386.5,0.0,0.0,0.0,0.0
17694,282.6,0.0,0.0,0.0,0.0
17695,391.6,0.0,0.0,0.0,0.0
17696,415.8,0.0,0.0,0.0,0.0
17697,387.8,0.0,0.0,0.0,0.0
17698,423.1,0.0,0.0,0.0,0.0
17699,394.9,0.0,0.0,0.0,0.0
17700,426.5,0.0,0.0,0.0,0.0
17701,450.8,0.0,0.0,0.0,0.0
17702,404.8,0.0,0.0,0.0,0.0
17703,406.0,0.0,0.0,0.0,0.0
17704,439.8,0.0,0.0,0.0,0.0
17705,424.6,0.0,0.0,0.0,0.0
17706,393.6,0.0,0.0,0.0,0.0
17707,402.7,0.0,0.0,0.0,0.0
17708,391.1,0.0,0.0,0.0,0.0
17709,362.6,0.0,0.0,0.0,0.0
17710,374.2,0.0,0.0,0.0,0.0
17711,380.9,0.0,0.0,0.0,0.0
17712,374.1,0.0,0.0,0.0,0.0
17713,368.3,0.0,0.0,0.0,0.0
17714,355.8,0.0,0.0,0.0,0.0
17715,352.1,0.0,0.0,0.0,0.0
17716,349.4,0.0,0.0,0.0,0.0
17717,336.2,0.0,0.0,0.0,0.0
17718,343.0,0.0,0.0,0.0,0.0
17719,374.7,0.0,0.0,0.0,0.0
17720,358.4,0.0,0.0,0.0,0.0
17721,369.5,0.0,0.0,0.0,0.0
17722,330.8,0.0,0.0,0.0,0.0
17723,356.7,0.0,0.0,0.0,0.0
17724,330.4,0.0,0.0,0.0,0.0
17725,330.9,0.0,0.0,0.0,0.0
17726,334.8,0.0,0.0,0.0,0.0
17727,323.6,0.0,0.0,0.0,0.0
17728,344.7,0.0,0.0,0.0,0.0
17729,331.8,0.0,0.0,0.0,0.0
17730,350.0,0.0,0.0,0.0,0.0
17731,358.9,0.0,0.0,0.0,0.0
17732,335.0,0.0,0.0,0.0,0.0
17733,327.7,0.0,0.0,0.0,0.0
17734,347.3,0.0,0.0,0.0,0.0
17735,347.1,0.0,0.0,0.0,0.0
17736,364.6,0.0,0.0,0.0,0.0
17737,344.6,0.0,0.0,0.0,0.0
17738,344.6,0.0,0.0,0.0,0.0
17739,346.0,0.0,0.0,0.0,0.0
17740,359.3,0.0,0.0,0.0,0.0
17741,342.7,0.0,0.0,0.0,0.0
17742,334.6,0.0,0.0,0.0,0.0
17743,358.7,0.0,0.0,0.0,0.0
17744,367.3,0.0,0.0,0.0,0.0
17745,351.3,0.0,0.0,0.0,0.0
17746,352.4,0.0,0.0,0.0,0.0
17747,350.7,0.0,0.0,0.0,0.0
17748,340.6,0.0,0.0,0.0,0.0
17749,345.4,0.0,0.0,0.0,0.0
17750,338.4,0.0,0.0,0.0,0.0
17751,353.0,0.0,0.0,0.0,0.0
17752,343.4,0.0,0.0,0.0,0.0
17753,346.4,0.0,0.0,0.0,0.0
17754,358.3,0.0,0.0,0.0,0.0
17755,349.0,0.0,0.0,0.0,0.0
17756,346.4,0.0,0.0,0.0,0.0
17757,363.5,0.0,0.0,0.0,0.0
17758,370.4,0.0,0.0,0.0,0.0
17759,354.1,0.0,0.0,0.0,0.0
17760,364.1,0.0,0.0,0.0,0.0
17761,330.8,0.0,0.0,0.0,0.0
17762,356.2,0.0,0.0,0.0,0.0
17763,355.5,0.0,0.0,0.0,0.0
17764,356.2,0.0,0.0,0.0,0.0
17765,343.7,0.0,0.0,0.0,0.0
17766,344.1,0.0,0.0,0.0,0.0
17767,343.4,0.0,0.0,0.0,0.0
17768,331.7,0.0,0.0,0.0,0.0
17769,306.4,0.0,0.0,0.0,0.0
17770,338.3,0.0,0.0,0.0,0.0
17771,312.0,0.0,0.0,0.0,0.0
17772,336.3,0.0,0.0,0.0,0.0
17773,359.4,0.0,0.0,0.0,0.0
17774,328.7,0.0,0.0,0.0,0.0
17775,333.1,0.0,0.0,0.0,0.0
17776,312.5,0.0,0.0,0.0,0.0
17777,324.9,0.0,0.0,0.0,0.0
17778,316.6,0.0,0.0,0.0,0.0
17779,321.7,0.0,0.0,0.0,0.0
17780,319.6,0.0,0.0,0.0,0.0
17781,317.1,0.0,0.0,0.0,0.0
17782,332.4,0.0,0.0,0.0,0.0
17783,303.8,0.0,0.0,0.0,0.0
17784,282.9,0.0,0.0,0.0,0.0
17785,275.6,0.0,0.0,0.0,0.0
17786,304.5,0.0,0.0,0.0,0.0
17787,268.4,0.0,0.0,0.0,0.0
17788,267.8,0.0,0.0,0.0,0.0
17789,275.9,0.0,0.0,0.0,0.0
17790,263.0,0.0,0.0,0.0,0.0
17791,268.5,0.0,0.0,0.0,0.0
17792,264.5,0.0,0.0,0.0,0.0
17793,243.3,0.0,0.0,0.0,0.0
17794,231.2,0.0,0.0,0.0,0.0
17795,249.3,0.0,0.0,0.0,0.0
17796,245.7,0.0,0.0,0.0,0.0
17797,257.4,0.0,0.0,0.0,0.0
17798,245.3,0.0,0.0,0.0,0.0
17799,236.1,0.0,0.0,0.0,0.0
17800,243.3,0.0,0.0,0.0,0.0
17801,218.3,0.0,0.0,0.0,0.0
17802,209.8,0.0,0.0,0.0,0.0
17803,194.1,0.0,0.0,0.0,0.0
17804,202.0,0.0,0.0,0.0,0.0
17805,191.1,0.0,0.0,0.0,0.0
17806,193.9,0.0,0.0,0.0,0.0
17807,206.9,0.0,0.0,0.0,0.0
17808,200.0,0.0,0.0,0.0,0.0
17809,198.0,0.0,0.0,0.0,0.0
17810,203.2,0.0,0.0,0.0,0.0
17811,216.5,0.0,0.0,0.0,0.0
17812,137.3,0.0,0.0,0.0,0.0
17813,174.0,0.0,0.0,0.0,0.0
17814,309.5,0.0,0.0,0.0,0.0
17815,161.9,0.0,0.0,0.0,0.0
17816,158.6,0.0,0.0,0.0,0.0
17817,159.6,0.0,0.0,0.0,0.0
17818,167.6,0.0,0.0,0.0,0.0
17819,133.2,0.0,0.0,0.0,0.0
17820,157.1,0.0,0.0,0.0,0.0
17821,151.8,0.0,0.0,0.0,0.0
17822,126.7,0.0,0.0,0.0,0.0
17823,139.0,0.0,0.0,0.0,0.0
17824,138.4,0.0,0.0,0.0,0.0
17825,138.4,0.0,0.0,0.0,0.0
17826,166.5,0.0,0.0,0.0,0.0
17827,151.7,0.0,0.0,0.0,0.0
17828,161.4,0.0,0.0,0.0,0.0
17829,126.4,0.0,0.0,0.0,0.0
17830,160.7,0.0,0.0,0.0,0.0
17831,138.8,0.0,0.0,0.0,0.0
17832,159.0,0.0,0.0,0.0,0.0
17833,153.8,0.0,0.0,0.0,0.0
17834,162.7,0.0,0.0,0.0,0.0
17835,136.7,0.0,0.0,0.0,0.0
17836,147.5,0.0,0.0,0.0,0.0
17837,147.1,0.0,0.0,0.0,0.0
17838,145.6,0.0,0.0,0.0,0.0
17839,152.9,0.0,0.0,0.0,0.0
17840,160.1,0.0,0.0,0.0,0.0
17841,163.2,0.0,0.0,0.0,0.0
17842,186.4,0.0,0.0,0.0,0.0
17843,182.7,0.0,0.0,0.0,0.0
17844,188.3,0.0,0.0,0.0,0.0
17845,187.8,0.0,0.0,0.0,0.0
17846,166.7,0.0,0.0,0.0,0.0
17847,171.9,0.0,0.0,0.0,0.0
17848,220.3,0.0,0.0,0.0,0.0
17849,249.7,0.0,0.0,0.0,0.0
17850,260.6,0.0,0.0,0.0,0.0
17851,258.4,0.0,0.0,0.0,0.0
17852,272.8,0.0,0.0,0.0,0.0
17853,325.5,0.0,0.0,0.0,0.0
17854,336.4,0.0,0.0,0.0,0.0
17855,329.4,0.0,0.0,0.0,0.0
