$2/1/1990-8/29/2024 Sacramento River (proportional estimate),
,
JDAY,QIN
26550,13.77
26551,13.91
26552,14.02
26553,14.47
26554,13.89
26555,13.93
26556,15.01
26557,12.09
26558,14.26
26559,15.79
26560,17.25
26561,18.24
26562,15.09
26563,14.64
26564,14.89
26565,14.2
26566,14.48
26567,14.16
26568,14.83
26569,13.82
26570,14.83
26571,15.73
26572,16.05
26573,14.7
26574,12.46
26575,15.8
26576,15.5
26577,14.06
26578,13.91
26579,13.49
26580,14.25
26581,15.86
26582,12.17
26583,14.82
26584,10.13
26585,14.74
26586,15.53
26587,14.44
26588,12.98
26589,13.58
26590,13.88
26591,13.85
26592,13.83
26593,13.55
26594,13.31
26595,12.25
26596,16.79
26597,13.66
26598,13.56
26599,13.76
26600,13.82
26601,15.95
26602,13.76
26603,13.7
26604,17.49
26605,15.44
26606,14.36
26607,17.99
26608,15.13
26609,14.25
26610,22.64
26611,23.91
26612,17.74
26613,15.32
26614,16.26
26615,16.0
26616,15.16
26617,15.89
26618,16.39
26619,14.03
26620,18.55
26621,15.42
26622,15.01
26623,14.65
26624,15.97
26625,15.37
26626,18.21
26627,14.42
26628,16.88
26629,14.85
26630,16.22
26631,18.58
26632,15.63
26633,16.97
26634,20.13
26635,16.7
26636,21.57
26637,23.15
26638,29.3
26639,20.29
26640,16.0
26641,23.35
26642,24.19
26643,58.28
26644,33.91
26645,22.99
26646,19.15
26647,20.7
26648,15.9
26649,15.92
26650,18.15
26651,13.55
26652,16.86
26653,15.4
26654,16.8
26655,16.62
26656,17.24
26657,17.68
26658,19.32
26659,34.15
26660,70.36
26661,40.93
26662,47.55
26663,97.08
26664,69.41
26665,49.81
26666,39.3
26667,36.17
26668,67.67
26669,153.44
26670,110.12
26671,180.53
26672,235.73
26673,274.53
26674,199.26
26675,226.09
26676,218.44
26677,223.66
26678,321.9
26679,204.09
26680,138.99
26681,102.57
26682,89.77
26683,74.85
26684,62.23
26685,56.85
26686,47.56
26687,52.1
26688,44.02
26689,43.97
26690,41.5
26691,40.25
26692,38.87
26693,36.92
26694,32.58
26695,31.05
26696,30.68
26697,31.64
26698,38.29
26699,39.61
26700,45.24
26701,38.4
26702,36.9
26703,36.24
26704,33.91
26705,34.28
26706,34.22
26707,34.27
26708,30.57
26709,30.49
26710,30.0
26711,32.18
26712,27.46
26713,28.93
26714,28.47
26715,26.45
26716,28.52
26717,28.64
26718,34.64
26719,34.99
26720,25.62
26721,43.1
26722,46.76
26723,48.39
26724,34.69
26725,35.51
26726,32.92
26727,42.56
26728,39.72
26729,42.44
26730,48.77
26731,47.42
26732,69.36
26733,73.52
26734,64.9
26735,88.52
26736,288.68
26737,462.71
26738,264.46
26739,174.69
26740,151.85
26741,133.46
26742,180.89
26743,176.93
26744,142.3
26745,124.35
26746,100.65
26747,97.98
26748,87.76
26749,79.27
26750,82.13
26751,105.02
26752,94.82
26753,89.18
26754,87.85
26755,89.31
26756,87.33
26757,81.92
26758,71.85
26759,71.15
26760,75.47
26761,110.73
26762,119.1
26763,105.18
26764,103.46
26765,116.36
26766,108.1
26767,106.48
26768,94.69
26769,92.58
26770,85.88
26771,85.42
26772,76.46
26773,75.52
26774,72.86
26775,66.5
26776,67.8
26777,74.66
26778,73.45
26779,88.36
26780,83.4
26781,89.87
26782,98.69
26783,93.38
26784,95.82
26785,87.89
26786,77.47
26787,66.69
26788,68.44
26789,77.03
26790,75.66
26791,65.74
26792,69.09
26793,63.43
26794,62.86
26795,59.91
26796,61.93
26797,67.2
26798,69.95
26799,74.13
26800,66.01
26801,71.06
26802,70.61
26803,74.76
26804,66.1
26805,69.54
26806,63.75
26807,56.07
26808,58.98
26809,55.22
26810,52.47
26811,52.86
26812,47.97
26813,51.42
26814,51.56
26815,48.14
26816,45.16
26817,43.73
26818,42.18
26819,38.79
26820,43.24
26821,36.24
26822,37.72
26823,36.89
26824,38.88
26825,33.75
26826,29.58
26827,30.39
26828,37.69
26829,22.74
26830,32.74
26831,34.91
26832,34.74
26833,25.05
26834,36.35
26835,27.6
26836,17.03
26837,25.13
26838,28.13
26839,33.75
26840,26.46
26841,27.65
26842,24.21
26843,27.36
26844,26.1
26845,26.85
26846,28.91
26847,25.24
26848,25.4
26849,29.13
26850,23.53
26851,23.64
26852,26.72
26853,25.05
26854,18.66
26855,24.26
26856,22.87
26857,24.08
26858,20.38
26859,30.29
26860,21.46
26861,22.06
26862,22.41
26863,21.88
26864,22.36
26865,22.81
26866,20.12
26867,23.75
26868,21.43
26869,20.38
26870,18.37
26871,23.11
26872,21.1
26873,23.77
26874,17.95
26875,21.53
26876,20.63
26877,19.98
26878,21.9
26879,17.55
26880,21.6
26881,18.23
26882,21.3
26883,19.72
26884,17.64
26885,17.96
26886,19.83
26887,25.97
26888,19.15
26889,14.23
26890,18.11
26891,22.2
26892,31.1
26893,19.07
26894,20.21
26895,19.01
26896,19.35
26897,27.33
26898,21.36
26899,25.27
26900,28.9
26901,20.47
26902,18.25
26903,22.05
26904,18.53
26905,17.73
26906,20.79
26907,21.51
26908,35.7
26909,22.28
26910,20.71
26911,18.07
26912,18.92
26913,20.84
26914,19.62
26915,19.39
26916,19.89
26917,19.77
26918,18.82
26919,20.05
26920,22.52
26921,15.43
26922,18.39
26923,19.46
26924,20.09
26925,20.47
26926,18.58
26927,15.56
26928,18.05
26929,19.46
26930,14.84
26931,0.0
26932,19.43
26933,18.28
26934,15.86
26935,19.68
26936,18.74
26937,16.75
26938,20.8
26939,17.35
26940,17.55
26941,18.03
26942,19.08
26943,19.08
26944,21.53
26945,14.53
26946,17.98
26947,35.47
26948,18.2
26949,12.85
26950,19.04
26951,18.96
26952,19.58
26953,18.69
26954,19.21
26955,17.88
26956,16.62
26957,17.64
26958,18.98
26959,18.96
26960,18.05
26961,13.49
26962,21.38
26963,16.28
26964,18.82
26965,18.43
26966,16.41
26967,19.01
26968,19.4
26969,17.52
26970,20.71
26971,18.98
26972,19.39
26973,27.18
26974,29.41
26975,21.62
26976,21.73
26977,15.69
26978,19.12
26979,19.56
26980,16.62
26981,9.59
26982,19.93
26983,18.8
26984,19.03
26985,23.82
26986,51.98
26987,22.17
26988,19.71
26989,21.72
26990,20.42
26991,18.24
26992,21.19
26993,19.3
26994,17.44
26995,19.53
26996,19.21
26997,19.42
26998,18.3
26999,19.49
27000,27.08
27001,22.82
27002,20.2
27003,20.14
27004,26.08
27005,27.17
27006,24.44
27007,23.2
27008,18.83
27009,19.43
27010,19.19
27011,21.12
27012,19.2
27013,20.25
27014,22.14
27015,20.27
27016,47.83
27017,82.16
27018,51.82
27019,32.99
27020,30.47
27021,28.2
27022,23.62
27023,22.65
27024,23.63
27025,34.7
27026,34.96
27027,76.26
27028,79.5
27029,53.0
27030,44.69
27031,50.09
27032,49.89
27033,41.91
27034,36.09
27035,36.19
27036,30.85
27037,28.58
27038,33.15
27039,37.39
27040,32.34
27041,31.59
27042,49.92
27043,42.69
27044,38.06
27045,44.91
27046,54.06
27047,47.5
27048,58.51
27049,161.72
27050,257.86
27051,276.97
27052,146.94
27053,145.24
27054,118.6
27055,91.27
27056,82.19
27057,68.94
27058,65.68
27059,61.66
27060,109.21
27061,198.94
27062,170.89
27063,116.61
27064,147.69
27065,210.52
27066,152.1
27067,119.55
27068,93.05
27069,81.51
27070,70.33
27071,60.65
27072,62.37
27073,58.69
27074,89.85
27075,109.65
27076,92.39
27077,118.97
27078,172.64
27079,298.81
27080,310.75
27081,209.81
27082,161.88
27083,126.22
27084,108.69
27085,95.56
27086,90.77
27087,89.64
27088,74.53
27089,85.17
27090,102.76
27091,100.04
27092,87.11
27093,93.82
27094,184.41
27095,212.64
27096,145.73
27097,119.28
27098,107.92
27099,103.63
27100,112.98
27101,121.53
27102,110.95
27103,95.46
27104,98.16
27105,82.06
27106,80.18
27107,70.83
27108,74.45
27109,68.47
27110,71.61
27111,92.92
27112,120.94
27113,105.97
27114,88.91
27115,81.13
27116,95.05
27117,96.88
27118,98.77
27119,94.94
27120,93.92
27121,82.06
27122,77.98
27123,77.65
27124,83.31
27125,71.31
27126,66.53
27127,64.76
27128,53.1
27129,72.4
27130,53.65
27131,56.27
27132,66.67
27133,71.48
27134,69.05
27135,72.13
27136,64.08
27137,60.8
27138,62.94
27139,62.42
27140,67.27
27141,59.71
27142,62.87
27143,61.42
27144,63.74
27145,62.54
27146,60.82
27147,59.13
27148,57.63
27149,52.28
27150,55.9
27151,48.6
27152,51.42
27153,52.2
27154,77.27
27155,54.69
27156,53.19
27157,52.48
27158,39.8
27159,54.84
27160,48.45
27161,49.45
27162,52.99
27163,52.34
27164,49.4
27165,51.76
27166,48.53
27167,49.69
27168,39.58
27169,49.02
27170,33.31
27171,37.14
27172,40.6
27173,42.81
27174,34.24
27175,31.7
27176,40.0
27177,32.0
27178,34.01
27179,30.59
27180,30.94
27181,34.27
27182,32.15
27183,26.74
27184,34.08
27185,28.18
27186,34.86
27187,28.59
27188,26.49
27189,30.27
27190,31.71
27191,30.57
27192,23.75
27193,23.75
27194,28.52
27195,27.19
27196,21.19
27197,27.32
27198,18.29
27199,23.18
27200,26.56
27201,24.17
27202,22.5
27203,29.71
27204,19.63
27205,26.14
27206,18.98
27207,23.42
27208,23.19
27209,21.66
27210,22.41
27211,21.25
27212,23.23
27213,20.54
27214,20.99
27215,23.09
27216,19.64
27217,22.46
27218,19.59
27219,21.03
27220,22.18
27221,21.0
27222,21.78
27223,22.93
27224,20.45
27225,20.43
27226,19.8
27227,19.84
27228,19.21
27229,18.6
27230,22.56
27231,19.17
27232,21.57
27233,18.79
27234,19.99
27235,18.82
27236,19.04
27237,9.22
27238,12.54
27239,12.66
27240,9.05
27241,19.84
27242,19.21
27243,19.87
27244,17.74
27245,20.08
27246,20.61
27247,19.32
27248,18.67
27249,17.86
27250,18.6
27251,20.83
27252,17.1
27253,18.19
27254,18.83
27255,17.81
27256,20.27
27257,16.95
27258,19.02
27259,17.69
27260,18.2
27261,18.57
27262,14.56
27263,18.03
27264,11.13
27265,27.34
27266,18.38
27267,19.45
27268,17.33
27269,13.09
27270,23.73
