$10/1/1950-8/29/2024 McCloud River (proportional estimate),
,
JDAY,QIN
15841,15.45
15842,10.89
15843,24.04
15844,23.22
15845,17.39
15846,43.3
15847,42.38
15848,38.82
15849,33.9
15850,46.53
15851,35.06
15852,26.9
15853,27.49
15854,30.77
15855,36.31
15856,38.1
15857,32.75
15858,25.25
15859,34.28
15860,37.23
15861,29.23
15862,32.04
15863,37.45
15864,15.83
15865,30.49
15866,24.32
15867,31.03
15868,27.41
15869,26.81
15870,21.85
15871,26.78
15872,22.54
15873,30.86
15874,26.83
15875,21.57
15876,23.23
15877,21.43
15878,21.44
15879,19.31
15880,19.43
15881,25.01
15882,14.12
15883,14.49
15884,18.76
15885,27.76
15886,19.16
15887,19.94
15888,23.08
15889,11.07
15890,20.12
15891,11.95
15892,27.36
15893,22.03
15894,8.79
15895,19.74
15896,26.66
15897,25.89
15898,10.68
15899,12.39
15900,19.61
15901,17.64
15902,17.6
15903,16.3
15904,22.63
15905,19.34
15906,13.24
15907,17.81
15908,19.84
15909,17.23
15910,17.78
15911,23.73
15912,19.25
15913,27.73
15914,25.13
15915,19.77
15916,22.14
15917,11.1
15918,13.88
15919,19.02
15920,20.16
15921,17.37
15922,28.53
15923,14.15
15924,28.14
15925,16.82
15926,20.36
15927,18.6
15928,27.17
15929,22.62
15930,18.71
15931,26.37
15932,15.08
15933,14.84
15934,20.33
15935,19.92
15936,11.59
15937,14.33
15938,18.73
15939,19.66
15940,17.37
15941,19.68
15942,11.35
15943,21.84
15944,9.88
15945,21.8
15946,12.29
15947,12.73
15948,17.3
15949,19.52
15950,10.97
15951,14.17
15952,12.87
15953,17.81
15954,13.59
15955,13.24
15956,9.39
15957,15.57
15958,17.0
15959,13.41
15960,2.73
15961,14.5
15962,18.63
15963,3.96
15964,15.68
15965,16.21
15966,11.95
15967,8.53
15968,7.18
15969,20.98
15970,8.55
15971,12.48
15972,15.76
15973,7.39
15974,13.87
15975,7.86
15976,18.71
15977,7.85
15978,13.67
15979,9.86
15980,13.31
15981,11.59
15982,10.35
15983,12.71
15984,11.12
15985,11.81
15986,9.96
15987,13.99
15988,12.76
15989,6.5
15990,10.05
15991,14.16
15992,8.39
15993,12.65
15994,6.07
15995,14.97
15996,6.66
15997,10.4
15998,10.63
15999,12.3
16000,9.16
16001,11.9
16002,8.62
16003,5.39
16004,20.37
16005,3.88
16006,11.01
16007,12.75
16008,10.69
16009,3.83
16010,19.49
16011,6.55
16012,11.05
16013,12.88
16014,14.17
16015,5.75
16016,4.03
16017,5.93
16018,15.77
16019,11.9
16020,10.0
16021,9.13
16022,9.06
16023,16.6
16024,4.73
16025,12.72
16026,10.66
16027,8.46
16028,8.09
16029,9.33
16030,9.86
16031,5.13
16032,16.83
16033,9.93
16034,11.72
16035,11.17
16036,12.3
16037,8.64
16038,4.03
16039,14.15
16040,12.38
16041,13.62
16042,10.01
16043,6.96
16044,10.95
16045,8.92
16046,9.51
16047,9.92
16048,11.88
16049,8.7
16050,12.1
16051,9.4
16052,6.13
16053,13.98
16054,12.64
16055,8.72
16056,14.44
16057,12.45
16058,8.91
16059,7.64
16060,7.29
16061,16.17
16062,9.03
16063,6.23
16064,8.3
16065,15.85
16066,8.44
16067,13.14
16068,11.32
16069,9.4
16070,15.73
16071,7.62
16072,3.72
16073,10.4
16074,14.36
16075,11.96
16076,11.99
16077,10.68
16078,11.14
16079,8.77
16080,8.77
16081,17.24
16082,9.25
16083,10.23
16084,13.64
16085,12.6
16086,8.26
16087,9.52
16088,15.74
16089,10.22
16090,9.86
16091,10.79
16092,15.62
16093,16.58
16094,17.54
16095,20.67
16096,4.65
16097,15.7
16098,12.62
16099,3.71
16100,14.56
16101,5.37
16102,16.66
16103,12.85
16104,14.08
16105,6.14
16106,19.57
16107,11.03
16108,12.44
16109,9.56
16110,15.5
16111,32.55
16112,25.9
16113,19.25
16114,12.35
16115,12.95
16116,19.35
16117,7.46
16118,17.14
16119,10.68
16120,14.58
16121,11.52
16122,7.82
16123,18.3
16124,11.67
16125,13.86
16126,4.28
16127,17.2
16128,14.97
16129,20.01
16130,10.75
16131,10.32
16132,14.13
16133,15.06
16134,9.63
16135,20.78
16136,16.52
16137,12.87
16138,11.64
16139,13.72
16140,17.76
16141,14.24
16142,9.92
16143,12.82
16144,18.69
16145,13.92
16146,26.43
16147,8.39
16148,24.49
16149,17.08
16150,11.66
16151,26.17
16152,15.29
16153,14.57
16154,18.87
16155,6.35
16156,19.12
16157,13.3
16158,16.74
16159,15.27
16160,18.86
16161,12.85
16162,14.28
16163,9.64
16164,19.35
16165,7.76
16166,21.23
16167,19.9
16168,17.46
16169,32.88
16170,79.67
16171,218.64
16172,436.84
16173,335.47
16174,273.76
16175,325.11
16176,348.94
16177,356.2
16178,193.97
16179,135.48
16180,99.9
16181,79.82
16182,64.11
16183,59.64
16184,50.63
16185,68.73
16186,104.35
16187,104.18
16188,97.25
16189,83.05
16190,97.66
16191,92.98
16192,92.24
16193,118.89
16194,182.53
16195,197.89
16196,143.4
16197,116.09
16198,91.4
16199,82.1
16200,70.7
16201,64.07
16202,66.26
16203,54.77
16204,51.85
16205,52.41
16206,46.91
16207,52.91
16208,49.05
16209,43.71
16210,33.81
16211,44.08
16212,38.45
16213,39.54
16214,30.92
16215,40.56
16216,36.69
16217,41.63
16218,37.98
16219,38.1
16220,26.19
16221,32.09
16222,35.3
16223,35.92
16224,63.6
16225,89.59
16226,77.56
16227,73.43
16228,54.84
16229,54.82
16230,80.07
16231,339.89
16232,374.9
16233,358.21
16234,231.94
16235,286.45
16236,392.57
16237,298.51
16238,176.26
16239,129.78
16240,136.08
16241,117.48
16242,174.09
16243,165.33
16244,174.08
16245,147.2
16246,118.86
16247,105.46
16248,91.59
16249,86.96
16250,79.42
16251,78.11
16252,73.4
16253,70.95
16254,68.18
16255,67.16
16256,60.52
16257,61.01
16258,64.05
16259,112.44
16260,226.46
16261,171.17
16262,122.04
16263,102.68
16264,87.75
16265,83.82
16266,95.64
16267,85.25
16268,74.2
16269,69.1
16270,65.97
16271,65.19
16272,60.62
16273,83.32
16274,56.65
16275,54.22
16276,53.23
16277,51.59
16278,49.93
16279,49.94
16280,55.72
16281,55.56
16282,97.28
16283,103.99
16284,156.41
16285,141.3
16286,132.35
16287,123.8
16288,106.41
16289,98.45
16290,88.94
16291,80.6
16292,78.7
16293,75.35
16294,68.25
16295,68.49
16296,65.06
16297,60.53
16298,60.41
16299,56.72
16300,55.73
16301,55.03
16302,50.09
16303,54.55
16304,47.88
16305,51.97
16306,49.98
16307,43.81
16308,44.67
16309,42.97
16310,40.87
16311,40.02
16312,43.43
16313,34.21
16314,41.65
16315,35.99
16316,37.45
16317,38.3
16318,27.33
16319,36.35
16320,35.03
16321,31.94
16322,34.74
16323,27.19
16324,28.5
16325,27.85
16326,34.98
16327,27.14
16328,49.56
16329,41.12
16330,44.96
16331,34.36
16332,33.32
16333,38.41
16334,32.63
16335,33.25
16336,31.37
16337,34.3
16338,28.61
16339,30.68
16340,27.99
16341,26.9
16342,25.48
16343,30.55
16344,27.38
16345,24.91
16346,21.74
16347,21.94
16348,25.53
16349,23.78
16350,21.82
16351,27.56
16352,17.14
16353,21.16
16354,22.4
16355,24.1
16356,17.91
16357,22.39
16358,19.45
16359,21.62
16360,19.48
16361,21.44
16362,24.14
16363,21.34
16364,22.58
16365,22.08
16366,22.54
16367,20.95
16368,9.58
16369,18.95
16370,19.63
16371,15.3
16372,17.07
16373,30.01
16374,18.43
16375,6.18
16376,12.41
16377,13.95
16378,25.67
16379,10.2
16380,22.85
16381,20.15
16382,13.02
16383,13.56
16384,20.01
16385,16.22
16386,24.29
16387,14.95
16388,18.21
16389,17.48
16390,18.26
16391,15.99
16392,18.71
16393,18.66
16394,12.87
16395,20.2
16396,18.95
16397,19.36
16398,6.76
16399,18.01
16400,17.55
16401,12.3
16402,17.75
16403,18.71
16404,13.88
16405,18.85
16406,10.09
16407,15.54
16408,14.46
16409,15.12
16410,15.07
16411,19.3
16412,13.08
16413,14.26
16414,18.23
16415,10.66
16416,19.27
16417,19.85
16418,6.21
16419,11.0
16420,15.38
16421,15.12
16422,11.5
16423,16.5
16424,18.77
16425,12.65
16426,18.01
16427,12.28
16428,13.62
16429,13.99
16430,12.71
16431,18.26
16432,16.9
16433,11.14
16434,13.26
16435,15.18
16436,19.91
16437,10.73
16438,18.37
16439,11.4
16440,13.52
16441,15.45
16442,11.71
16443,12.87
16444,17.99
16445,15.23
16446,11.8
16447,18.54
16448,17.62
16449,11.9
16450,16.45
16451,15.0
16452,17.15
16453,17.82
16454,11.91
16455,13.85
16456,17.66
16457,14.53
16458,13.7
16459,17.08
16460,10.69
16461,16.72
16462,14.86
16463,13.07
16464,12.86
16465,19.63
16466,19.8
16467,10.86
16468,17.01
16469,15.15
16470,15.44
16471,9.91
16472,13.04
16473,17.61
16474,14.03
16475,15.62
16476,16.64
16477,15.89
16478,12.94
16479,13.44
16480,15.4
16481,15.14
16482,17.52
16483,13.86
16484,14.66
16485,14.45
16486,15.63
16487,17.34
16488,9.27
16489,15.66
16490,13.91
16491,14.73
16492,13.62
16493,10.53
16494,17.52
16495,11.1
16496,10.67
16497,12.97
16498,18.49
16499,12.53
16500,17.32
16501,17.28
16502,16.28
16503,21.26
16504,13.38
16505,16.03
16506,17.87
16507,21.85
16508,45.1
16509,117.62
16510,77.84
16511,55.8
16512,93.78
16513,59.42
16514,36.83
16515,30.21
16516,20.31
16517,33.81
16518,26.37
16519,15.95
16520,22.89
16521,17.91
16522,19.8
16523,16.94
16524,16.54
16525,21.84
16526,28.09
16527,22.97
16528,24.07
16529,24.63
16530,26.37
16531,20.81
16532,22.24
16533,23.13
16534,16.98
16535,25.51
16536,18.14
16537,23.28
16538,27.31
16539,17.87
16540,28.08
16541,20.04
16542,20.78
16543,24.59
16544,60.67
16545,65.59
16546,47.64
16547,32.7
16548,63.28
16549,55.92
16550,39.72
16551,38.4
16552,55.08
16553,53.08
16554,41.36
16555,49.56
16556,48.55
16557,36.85
16558,31.21
16559,36.12
16560,50.33
16561,34.21
16562,42.33
16563,101.68
16564,189.87
16565,135.73
16566,123.97
16567,99.5
16568,89.55
16569,83.08
16570,70.28
16571,66.84
16572,61.18
16573,52.4
16574,52.02
16575,55.98
16576,150.42
16577,213.62
16578,235.83
16579,246.42
16580,268.97
16581,169.54
16582,135.19
16583,113.29
16584,89.54
16585,82.98
16586,72.23
16587,80.75
16588,95.37
16589,78.36
16590,72.3
16591,72.93
16592,124.85
16593,122.01
16594,103.52
16595,89.16
16596,75.25
16597,75.5
16598,77.62
16599,95.82
16600,92.01
16601,81.26
16602,76.19
16603,66.94
16604,62.37
16605,59.31
16606,51.65
16607,55.56
16608,52.81
16609,49.31
16610,43.29
16611,48.31
16612,48.83
16613,38.66
16614,35.45
16615,50.29
16616,38.79
16617,38.25
16618,39.64
16619,38.33
16620,58.46
16621,59.92
16622,52.38
16623,51.35
16624,47.47
16625,45.69
16626,38.12
16627,45.91
16628,44.24
16629,45.48
16630,31.97
16631,41.88
16632,36.15
16633,41.14
16634,37.89
16635,45.34
16636,50.94
16637,44.79
16638,47.83
16639,44.61
16640,43.43
16641,42.93
16642,40.26
16643,59.2
16644,46.74
16645,47.83
16646,41.81
16647,48.81
16648,37.79
16649,43.41
16650,36.84
16651,36.67
16652,37.07
16653,34.93
16654,30.96
16655,32.15
16656,31.64
16657,33.6
16658,28.33
16659,32.49
16660,23.78
16661,27.25
16662,30.66
16663,25.39
16664,38.64
16665,65.62
16666,136.8
16667,168.11
16668,99.82
16669,71.64
16670,78.15
16671,66.97
16672,57.2
16673,57.51
16674,57.51
16675,47.43
16676,45.59
16677,50.45
16678,46.16
16679,35.36
16680,37.34
16681,38.85
16682,35.45
16683,33.3
16684,34.01
16685,27.44
16686,41.79
16687,23.94
16688,25.18
16689,27.18
16690,22.89
16691,32.83
16692,23.87
16693,20.66
16694,25.48
16695,28.91
16696,17.88
16697,21.16
16698,16.46
16699,20.49
16700,23.65
16701,28.52
16702,8.07
16703,29.43
16704,13.15
16705,26.05
16706,21.48
16707,22.33
16708,16.8
16709,28.3
16710,12.62
16711,16.08
16712,31.7
16713,14.99
16714,22.18
16715,18.23
16716,22.78
16717,17.59
16718,15.09
16719,23.02
16720,21.82
16721,19.46
16722,8.93
16723,27.11
16724,5.96
16725,19.81
16726,20.59
16727,18.94
16728,20.3
16729,9.31
16730,25.44
16731,9.96
16732,16.26
16733,20.88
16734,16.42
16735,9.34
16736,24.09
16737,12.54
16738,15.66
16739,17.46
16740,15.3
16741,14.4
16742,15.9
16743,15.14
16744,15.07
16745,17.55
16746,16.53
16747,17.45
16748,12.96
16749,19.41
16750,18.18
16751,15.2
16752,12.78
16753,20.25
16754,13.39
16755,13.77
16756,14.7
16757,12.2
16758,12.28
16759,13.46
16760,25.16
16761,6.92
16762,27.9
16763,15.43
16764,20.92
16765,4.12
16766,17.29
16767,16.93
16768,15.87
16769,12.08
16770,19.53
16771,12.79
16772,16.31
16773,8.07
16774,16.89
16775,16.67
16776,16.66
16777,15.46
16778,11.56
16779,12.82
16780,15.07
16781,16.74
16782,13.26
16783,17.82
16784,14.02
16785,21.83
16786,13.07
16787,13.8
16788,20.71
16789,12.9
16790,14.47
16791,15.43
16792,19.2
16793,13.3
16794,11.1
16795,20.38
16796,15.33
16797,14.12
16798,17.24
16799,14.64
16800,11.63
16801,11.03
16802,20.5
16803,16.77
16804,18.26
16805,12.58
16806,18.31
16807,16.78
16808,13.14
16809,13.08
16810,15.28
16811,13.77
16812,21.77
16813,14.61
16814,15.89
16815,11.78
16816,12.4
16817,17.52
16818,17.26
16819,16.11
16820,15.04
16821,17.01
16822,10.62
16823,13.65
16824,19.74
16825,15.61
16826,14.93
16827,13.22
16828,18.33
16829,19.96
16830,13.93
16831,28.16
16832,22.28
16833,15.21
16834,8.64
16835,16.87
16836,14.93
16837,17.11
16838,17.61
16839,14.89
16840,16.14
16841,15.85
16842,12.49
16843,16.41
16844,16.26
16845,14.65
16846,18.44
16847,13.58
16848,15.75
16849,17.41
16850,25.66
16851,57.25
16852,75.8
16853,56.98
16854,42.82
16855,54.41
16856,41.43
16857,29.8
16858,27.09
16859,21.04
16860,21.52
16861,22.78
16862,21.27
16863,18.53
16864,24.53
16865,14.19
16866,23.35
16867,40.82
16868,20.68
16869,22.64
16870,68.67
16871,116.78
16872,258.74
16873,257.43
16874,152.12
16875,123.32
16876,110.91
16877,79.68
16878,62.96
16879,54.91
16880,46.25
16881,38.31
16882,35.18
16883,42.64
16884,34.48
16885,29.35
16886,41.13
16887,30.52
16888,37.41
16889,42.18
16890,63.95
16891,152.15
16892,306.87
16893,399.44
16894,658.74
16895,843.79
16896,467.02
16897,287.6
16898,224.42
16899,212.88
16900,146.32
16901,124.19
16902,100.08
16903,91.5
16904,71.56
16905,63.45
16906,59.73
16907,49.64
16908,47.12
16909,33.8
16910,42.52
16911,39.66
16912,43.37
16913,35.99
16914,37.32
16915,56.28
16916,67.25
16917,50.93
16918,51.93
16919,65.46
16920,202.55
16921,148.74
16922,141.11
16923,115.63
16924,105.29
16925,97.13
16926,90.38
16927,86.07
16928,81.31
16929,79.51
16930,65.41
16931,64.35
16932,57.97
16933,53.07
16934,52.1
16935,47.69
16936,48.34
16937,44.95
16938,45.08
16939,46.3
16940,41.98
16941,39.34
16942,38.93
16943,37.25
16944,48.4
16945,38.01
16946,42.2
16947,32.36
16948,36.27
16949,30.22
16950,39.75
16951,28.68
16952,35.33
16953,30.09
16954,32.82
16955,37.0
16956,33.06
16957,32.97
16958,33.68
16959,31.45
16960,28.78
16961,27.97
16962,30.91
16963,29.52
16964,32.57
16965,27.74
16966,26.95
16967,27.36
16968,32.04
16969,33.92
16970,40.01
16971,29.85
16972,38.49
16973,31.34
16974,39.83
16975,31.42
16976,33.33
16977,30.7
16978,35.65
16979,32.55
16980,32.25
16981,31.35
16982,33.57
16983,26.42
16984,27.39
16985,34.32
16986,24.12
16987,29.97
16988,26.83
16989,28.28
16990,24.95
16991,23.37
16992,26.14
16993,24.41
16994,28.62
16995,17.53
16996,26.58
16997,27.51
16998,21.75
16999,21.99
17000,26.95
17001,22.41
17002,38.83
17003,27.33
17004,48.44
17005,39.25
17006,42.46
17007,45.03
17008,33.04
17009,39.67
17010,32.44
17011,32.38
17012,39.32
17013,26.38
17014,30.01
17015,30.97
17016,29.18
17017,25.21
17018,31.64
17019,27.71
17020,26.2
17021,23.98
17022,22.68
17023,21.66
17024,26.46
17025,23.23
17026,25.51
17027,24.89
17028,18.85
17029,23.9
17030,21.19
17031,17.75
17032,19.59
17033,24.54
17034,17.66
17035,22.48
17036,14.17
17037,33.55
17038,22.39
17039,13.75
17040,19.07
17041,14.17
17042,19.19
17043,19.64
17044,20.57
17045,20.55
17046,23.09
17047,11.76
17048,28.63
17049,22.97
17050,19.06
17051,21.02
17052,20.41
17053,24.22
17054,11.75
17055,22.34
17056,18.15
17057,19.5
17058,19.01
17059,24.2
17060,14.08
17061,16.21
17062,22.41
17063,18.02
17064,15.97
17065,19.74
17066,17.77
17067,17.35
17068,9.25
17069,20.78
17070,12.11
17071,18.47
17072,14.47
17073,8.77
17074,21.53
17075,19.74
17076,17.53
17077,15.99
17078,20.82
17079,11.01
17080,18.69
17081,13.56
17082,21.53
17083,15.29
17084,16.61
17085,12.26
17086,19.86
17087,14.59
17088,13.5
17089,17.28
17090,15.85
17091,13.87
17092,15.33
17093,15.53
17094,14.1
17095,16.21
17096,17.55
17097,15.95
17098,12.77
17099,13.64
17100,14.88
17101,16.18
17102,14.94
17103,15.59
17104,14.63
17105,17.99
17106,15.04
17107,17.64
17108,15.41
17109,15.82
17110,13.15
17111,14.64
17112,10.1
17113,12.79
17114,13.9
17115,16.22
17116,14.37
17117,18.01
17118,15.42
17119,10.3
17120,18.6
17121,15.37
17122,14.06
17123,14.33
17124,13.18
17125,16.36
17126,19.84
17127,16.06
17128,17.36
17129,14.81
17130,11.82
17131,16.38
17132,13.57
17133,15.48
17134,16.18
17135,15.02
17136,13.03
17137,15.81
17138,15.89
17139,13.7
17140,24.59
17141,19.52
17142,15.61
17143,6.86
17144,16.08
17145,15.54
17146,23.06
17147,14.48
17148,21.37
17149,13.7
17150,11.85
17151,20.36
17152,21.54
17153,19.35
17154,16.2
17155,19.05
17156,16.23
17157,12.56
17158,15.12
17159,16.23
17160,17.48
17161,14.24
17162,15.62
17163,13.23
17164,13.86
17165,15.76
17166,9.68
17167,12.73
17168,16.63
17169,12.38
17170,16.62
17171,13.31
17172,10.07
17173,23.78
17174,9.97
17175,23.45
17176,17.68
17177,23.67
17178,10.04
17179,17.45
17180,17.84
17181,15.85
17182,15.08
17183,16.14
17184,18.31
17185,15.18
17186,15.5
17187,18.24
17188,14.17
17189,13.49
17190,14.81
17191,13.63
17192,15.53
17193,13.81
17194,21.91
17195,15.77
17196,19.66
17197,11.2
17198,14.87
17199,16.36
17200,16.43
17201,18.74
17202,11.05
17203,15.9
17204,16.6
17205,18.11
17206,20.63
17207,8.37
17208,20.94
17209,16.37
17210,16.61
17211,21.62
17212,22.39
17213,27.92
17214,45.18
17215,36.07
17216,24.41
17217,63.26
17218,44.54
17219,11.29
17220,25.72
17221,26.83
17222,41.36
17223,53.17
17224,63.14
17225,45.39
17226,34.52
17227,36.2
17228,36.4
17229,22.72
17230,34.79
17231,32.77
17232,25.35
17233,27.56
17234,20.27
17235,52.57
17236,43.68
17237,34.29
17238,31.82
17239,22.89
17240,28.38
17241,28.43
17242,31.46
17243,30.55
17244,20.73
17245,37.93
17246,24.77
17247,30.79
17248,29.16
17249,24.79
17250,24.75
17251,20.95
17252,27.04
17253,17.42
17254,23.69
17255,16.58
17256,22.07
17257,22.68
17258,19.49
17259,23.21
17260,22.6
17261,49.11
17262,80.54
17263,77.63
17264,58.63
17265,49.19
17266,44.71
17267,35.61
17268,36.14
17269,33.19
17270,88.19
17271,153.35
17272,115.68
17273,151.04
17274,151.22
17275,138.98
17276,195.15
17277,214.09
17278,195.47
17279,143.85
17280,107.41
17281,88.64
17282,72.83
17283,69.06
17284,67.76
17285,110.16
17286,132.91
17287,102.56
17288,140.57
17289,86.48
17290,125.43
17291,161.88
17292,173.21
17293,307.33
17294,214.84
17295,233.24
17296,267.38
17297,296.28
17298,239.61
17299,155.16
17300,119.22
17301,103.41
17302,114.26
17303,127.43
17304,161.23
17305,133.66
17306,114.34
17307,103.01
17308,105.4
17309,149.48
17310,153.43
17311,145.51
17312,127.58
17313,113.25
17314,105.13
17315,89.18
17316,73.98
17317,66.33
17318,62.6
17319,64.35
17320,65.49
17321,70.33
17322,67.97
17323,65.18
17324,60.66
17325,56.8
17326,55.04
17327,50.94
17328,45.73
17329,50.04
17330,38.96
17331,65.03
17332,59.84
17333,61.96
17334,68.26
17335,68.85
17336,63.12
17337,62.9
17338,61.85
17339,69.32
17340,148.8
17341,258.95
17342,235.67
17343,137.74
17344,113.18
17345,95.6
17346,88.04
17347,81.45
17348,70.9
17349,74.76
17350,68.79
17351,73.92
17352,77.34
17353,79.55
17354,71.57
17355,74.52
17356,67.18
17357,70.67
17358,71.43
17359,75.77
17360,80.63
17361,76.14
17362,74.83
17363,70.4
17364,66.06
17365,62.62
17366,54.52
17367,58.33
17368,52.47
17369,52.99
17370,58.2
17371,56.82
17372,57.44
17373,62.59
17374,57.79
17375,57.4
17376,57.51
17377,56.03
17378,60.98
17379,57.11
17380,65.29
17381,69.33
17382,61.34
17383,59.98
17384,57.35
17385,58.32
17386,60.54
17387,69.76
17388,68.63
17389,68.26
17390,71.76
17391,73.37
17392,72.23
17393,75.3
17394,77.35
17395,85.5
17396,80.37
17397,76.03
17398,81.25
17399,66.13
17400,70.72
17401,64.61
17402,60.0
17403,66.35
17404,69.97
17405,74.65
17406,73.71
17407,102.42
17408,123.95
17409,105.42
17410,90.99
17411,80.07
17412,80.78
17413,83.14
17414,70.28
17415,72.24
17416,69.05
17417,67.63
17418,66.14
17419,66.26
17420,67.64
17421,68.56
17422,74.23
17423,72.22
17424,67.88
17425,86.04
17426,68.53
17427,59.91
17428,65.18
17429,55.93
17430,56.52
17431,47.6
17432,55.79
17433,47.05
17434,49.41
17435,48.0
17436,42.2
17437,50.2
17438,36.49
17439,35.31
17440,39.9
17441,41.43
17442,35.83
17443,27.25
17444,40.13
17445,30.72
17446,34.85
17447,30.63
17448,30.39
17449,30.66
17450,30.22
17451,27.8
17452,28.86
17453,26.25
17454,28.97
17455,27.07
17456,22.53
17457,27.03
17458,24.66
17459,26.51
17460,23.66
17461,21.5
17462,26.84
17463,24.64
17464,26.65
17465,19.23
17466,25.11
17467,18.59
17468,24.21
17469,20.94
17470,22.27
17471,18.76
17472,25.57
17473,18.48
17474,32.64
17475,29.1
17476,14.27
17477,18.49
17478,23.34
17479,20.02
17480,23.14
17481,18.67
17482,22.47
17483,18.45
17484,21.45
17485,22.96
17486,23.91
17487,17.97
17488,11.09
17489,22.03
17490,18.01
17491,23.37
17492,23.93
17493,17.33
17494,16.36
17495,21.08
17496,14.06
17497,21.09
17498,17.36
17499,21.95
17500,23.3
17501,16.52
17502,17.13
17503,20.03
17504,18.46
17505,23.05
17506,16.2
17507,18.63
17508,18.76
17509,21.87
17510,18.58
17511,19.58
17512,19.27
17513,20.72
17514,20.89
17515,13.81
17516,16.47
17517,18.1
17518,17.88
17519,20.06
17520,16.08
17521,15.62
17522,17.13
17523,19.76
17524,21.68
17525,21.86
17526,18.69
17527,22.02
17528,14.53
17529,16.21
17530,12.93
17531,20.65
17532,22.43
17533,28.36
17534,10.38
17535,7.37
17536,18.35
17537,24.38
17538,25.23
17539,18.89
17540,20.25
17541,24.8
17542,7.0
17543,18.97
17544,19.56
17545,12.23
17546,21.52
17547,22.11
17548,23.05
17549,22.13
17550,18.15
17551,17.18
17552,17.47
17553,18.85
17554,19.3
17555,23.3
17556,25.2
17557,20.98
17558,18.44
17559,31.32
17560,9.73
17561,20.74
17562,18.82
17563,20.96
17564,31.74
17565,6.24
17566,24.38
17567,21.36
17568,13.86
17569,52.8
17570,39.72
17571,22.73
17572,23.85
17573,31.63
17574,23.31
17575,21.77
17576,23.52
17577,20.96
17578,20.37
17579,23.37
17580,30.63
17581,23.18
17582,22.59
17583,21.28
17584,45.6
17585,37.58
17586,107.96
17587,61.69
17588,46.84
17589,56.2
17590,51.72
17591,44.44
17592,64.08
17593,152.26
17594,117.99
17595,100.06
17596,134.13
17597,84.64
17598,72.41
17599,56.29
17600,47.37
17601,42.64
17602,38.46
17603,34.73
17604,36.76
17605,34.99
17606,38.0
17607,38.68
17608,36.38
17609,34.05
17610,35.81
17611,35.8
17612,30.93
17613,27.92
17614,27.44
17615,25.09
17616,28.86
17617,21.78
17618,26.48
17619,27.53
17620,25.28
17621,26.92
17622,25.25
17623,25.45
17624,25.61
17625,25.04
17626,23.16
17627,25.13
17628,24.38
17629,20.99
17630,23.34
17631,23.76
17632,22.96
17633,25.03
17634,18.11
17635,22.08
17636,24.29
17637,22.4
17638,24.46
17639,24.41
