$2/1/1990-8/29/2024 McCloud River (proportional estimate),
,
JDAY,QIN
24589,59.69
24590,56.49
24591,55.9
24592,53.08
24593,53.22
24594,57.85
24595,53.22
24596,53.84
24597,58.5
24598,50.9
24599,48.99
24600,45.1
24601,44.27
24602,45.35
24603,43.37
24604,42.94
24605,40.63
24606,37.02
24607,37.22
24608,35.06
24609,36.69
24610,33.55
24611,34.59
24612,33.0
24613,35.52
24614,33.1
24615,34.31
24616,33.74
24617,34.92
24618,29.95
24619,29.4
24620,30.86
24621,29.21
24622,29.44
24623,29.22
24624,26.7
24625,27.89
24626,26.13
24627,27.3
24628,24.77
24629,25.41
24630,23.05
24631,29.38
24632,25.83
24633,23.56
24634,23.66
24635,22.67
24636,23.07
24637,22.51
24638,23.15
24639,22.99
24640,20.48
24641,22.58
24642,21.83
24643,22.77
24644,20.78
24645,19.28
24646,20.78
24647,19.97
24648,19.44
24649,20.11
24650,18.52
24651,19.55
24652,18.9
24653,18.84
24654,19.02
24655,18.05
24656,18.6
24657,17.93
24658,17.74
24659,18.23
24660,17.75
24661,17.81
24662,15.94
24663,16.7
24664,16.81
24665,17.21
24666,16.68
24667,18.41
24668,17.08
24669,17.37
24670,15.79
24671,16.19
24672,16.91
24673,16.46
24674,15.7
24675,15.62
24676,16.47
24677,16.31
24678,15.22
24679,15.3
24680,15.65
24681,16.0
24682,14.8
24683,16.46
24684,15.52
24685,15.52
24686,15.8
24687,15.3
24688,14.27
24689,14.94
24690,15.3
24691,15.67
24692,15.39
24693,15.29
24694,13.41
24695,2.77
24696,14.95
24697,15.1
24698,14.67
24699,13.87
24700,14.43
24701,13.78
24702,14.37
24703,13.76
24704,14.1
24705,15.32
24706,12.89
24707,14.28
24708,14.67
24709,14.85
24710,13.49
24711,16.2
24712,12.63
24713,13.86
24714,12.8
24715,14.34
24716,14.73
24717,13.4
24718,17.41
24719,12.87
24720,14.73
24721,13.69
24722,14.39
24723,14.67
24724,12.9
24725,13.37
24726,14.68
24727,12.59
24728,13.28
24729,14.27
24730,12.39
24731,13.78
24732,13.32
24733,12.77
24734,13.83
24735,12.4
24736,12.7
24737,13.35
24738,12.61
24739,13.68
24740,13.04
24741,13.52
24742,13.36
24743,12.99
24744,14.44
24745,12.97
24746,12.44
24747,4.9
24748,12.28
24749,13.23
24750,12.84
24751,13.85
24752,13.45
24753,12.78
24754,12.05
24755,14.48
24756,12.58
24757,12.79
24758,12.87
24759,13.06
24760,13.89
24761,14.06
24762,13.75
24763,10.9
24764,15.97
24765,15.39
24766,15.33
24767,13.89
24768,14.31
24769,14.08
24770,14.66
24771,13.43
24772,14.45
24773,14.5
24774,14.33
24775,14.45
24776,12.6
24777,14.53
24778,12.97
24779,20.98
24780,17.28
24781,14.22
24782,14.95
24783,13.6
24784,20.68
24785,28.64
24786,28.9
24787,18.47
24788,18.47
24789,27.38
24790,21.61
24791,32.17
24792,29.74
24793,23.98
24794,20.16
24795,20.02
24796,24.34
24797,21.93
24798,20.5
24799,19.68
24800,17.48
24801,18.27
24802,37.66
24803,34.9
24804,26.15
24805,23.21
24806,20.29
24807,18.86
24808,20.69
24809,18.81
24810,17.37
24811,18.09
24812,15.68
24813,17.77
24814,16.57
24815,16.72
24816,16.99
24817,15.37
24818,15.99
24819,17.12
24820,14.62
24821,15.5
24822,18.54
24823,12.78
24824,15.42
24825,15.58
24826,15.06
24827,15.18
24828,15.27
24829,14.89
24830,15.5
24831,14.39
24832,14.26
24833,14.17
24834,17.96
24835,13.18
24836,15.64
24837,13.5
24838,15.51
24839,14.8
24840,15.11
24841,21.13
24842,28.34
24843,23.06
24844,14.89
24845,25.96
24846,28.13
24847,24.18
24848,21.69
24849,22.44
24850,19.94
24851,19.98
24852,18.1
24853,20.89
24854,18.35
24855,27.87
24856,23.94
24857,21.39
24858,24.14
24859,22.36
24860,22.61
24861,31.64
24862,32.28
24863,29.14
24864,27.62
24865,23.26
24866,22.0
24867,24.02
24868,23.55
24869,22.42
24870,22.42
24871,14.51
24872,21.79
24873,21.79
24874,22.56
24875,20.9
24876,19.08
24877,19.02
24878,18.85
24879,17.86
24880,17.86
24881,17.64
24882,16.36
24883,27.03
24884,17.61
24885,15.44
24886,16.48
24887,16.66
24888,16.46
24889,16.47
24890,16.48
24891,14.69
24892,14.98
24893,14.5
24894,18.15
24895,15.48
24896,18.15
24897,36.55
24898,23.96
24899,21.49
24900,20.09
24901,19.05
24902,19.53
24903,18.34
24904,19.98
24905,23.08
24906,21.89
24907,20.41
24908,22.48
24909,47.78
24910,62.33
24911,57.48
24912,48.25
24913,41.53
24914,37.26
24915,34.6
24916,33.91
24917,48.62
24918,124.69
24919,83.8
24920,68.26
24921,58.83
24922,49.7
24923,44.61
24924,40.04
24925,38.77
24926,34.32
24927,33.5
24928,32.14
24929,31.8
24930,27.22
24931,28.01
24932,29.75
24933,48.36
24934,80.19
24935,57.24
24936,50.89
24937,48.93
24938,45.66
24939,43.71
24940,39.0
24941,34.49
24942,37.5
24943,34.94
24944,33.04
24945,32.68
24946,30.34
24947,13.76
24948,28.87
24949,28.49
24950,26.67
24951,23.34
24952,26.17
24953,23.96
24954,24.78
24955,27.65
24956,23.02
24957,23.31
24958,22.0
24959,22.36
24960,22.36
24961,23.03
24962,21.77
24963,20.19
24964,20.18
24965,20.06
24966,20.34
24967,17.91
24968,17.12
24969,17.01
24970,18.56
24971,16.19
24972,15.88
24973,21.89
24974,17.39
24975,17.57
24976,17.77
24977,16.22
24978,15.37
24979,17.51
24980,30.03
24981,16.97
24982,21.75
24983,18.23
24984,18.28
24985,18.75
24986,19.45
24987,20.6
24988,21.29
24989,20.66
24990,20.82
24991,20.42
24992,15.57
24993,18.0
24994,15.65
24995,13.51
24996,16.83
24997,11.96
24998,14.45
24999,14.93
25000,14.33
25001,23.33
25002,15.43
25003,13.9
25004,14.61
25005,13.51
25006,13.6
25007,14.78
25008,13.09
25009,13.34
25010,14.21
25011,11.92
25012,13.79
25013,8.0
25014,13.74
25015,13.37
25016,12.39
25017,15.11
25018,13.8
25019,7.18
25020,11.02
25021,13.47
25022,13.15
25023,12.28
25024,12.13
25025,12.35
25026,12.49
25027,10.17
25028,12.63
25029,11.9
25030,11.18
25031,14.33
25032,12.25
25033,12.46
25034,10.44
25035,12.56
25036,11.29
25037,10.82
25038,11.69
25039,11.53
25040,12.59
25041,11.18
25042,10.68
25043,10.93
25044,9.36
25045,13.46
25046,12.39
25047,10.94
25048,11.58
25049,10.07
25050,11.43
25051,10.56
25052,9.41
25053,10.84
25054,10.88
25055,10.28
25056,9.41
25057,10.93
25058,9.0
25059,11.05
25060,10.13
25061,10.27
25062,10.51
25063,10.05
25064,9.47
25065,11.29
25066,9.81
25067,10.36
25068,9.72
25069,9.72
25070,8.94
25071,10.38
25072,9.11
25073,9.07
25074,9.58
25075,11.23
25076,9.65
25077,10.17
25078,10.73
25079,9.74
25080,10.96
25081,10.46
25082,9.33
25083,11.03
25084,10.86
25085,9.35
25086,14.73
25087,4.26
25088,11.14
25089,10.6
25090,8.98
25091,10.32
25092,9.88
25093,10.18
25094,9.64
25095,9.62
25096,11.54
25097,10.84
25098,10.93
25099,9.76
25100,11.66
25101,10.54
25102,11.41
25103,10.86
25104,11.43
25105,11.09
25106,10.43
25107,10.64
25108,9.56
25109,12.29
25110,12.61
25111,11.34
25112,11.77
25113,13.63
25114,14.11
25115,11.29
25116,11.94
25117,13.25
25118,11.21
25119,10.33
25120,12.29
25121,11.65
25122,11.14
25123,10.51
25124,12.32
25125,12.13
25126,11.02
25127,11.43
25128,15.05
25129,8.1
25130,12.1
25131,11.57
25132,12.22
25133,12.71
25134,11.94
25135,12.01
25136,11.29
25137,11.45
25138,11.47
25139,12.76
25140,11.24
25141,12.12
25142,6.03
25143,11.88
25144,11.23
25145,12.53
25146,11.0
25147,12.33
25148,11.69
25149,11.37
25150,11.05
25151,12.09
25152,10.83
25153,12.01
25154,12.52
25155,11.31
25156,12.57
25157,11.14
25158,12.96
25159,11.25
25160,12.96
25161,11.43
25162,16.61
25163,22.94
25164,25.81
25165,16.2
25166,13.74
25167,13.41
25168,22.77
25169,18.65
25170,37.36
25171,20.29
25172,14.11
25173,18.63
25174,13.68
25175,14.74
25176,14.77
25177,14.03
25178,12.59
25179,13.55
25180,13.02
25181,13.8
25182,14.12
25183,13.47
25184,12.37
25185,15.42
25186,14.96
25187,43.66
25188,38.57
25189,27.69
25190,24.59
25191,23.54
25192,22.07
25193,18.66
25194,18.57
25195,26.6
25196,26.05
25197,20.84
25198,18.49
25199,18.03
25200,17.72
25201,14.64
25202,17.18
25203,15.29
25204,15.07
25205,16.72
25206,13.29
25207,20.83
25208,36.23
25209,28.97
25210,33.09
25211,114.36
25212,88.17
25213,50.45
25214,36.42
25215,29.63
25216,25.21
25217,30.84
25218,97.89
25219,143.35
25220,85.78
25221,79.53
25222,113.18
25223,86.89
25224,63.12
25225,53.18
25226,50.21
25227,38.78
25228,34.23
25229,33.88
25230,28.88
25231,28.59
25232,27.24
25233,27.87
25234,31.58
25235,58.79
25236,59.45
25237,65.42
25238,55.43
25239,46.75
25240,40.8
25241,36.77
25242,39.67
25243,34.28
25244,31.83
25245,36.98
25246,50.3
25247,112.64
25248,101.87
25249,85.61
25250,75.55
25251,65.03
25252,60.11
25253,54.73
25254,69.9
25255,41.97
25256,40.03
25257,41.6
25258,116.66
25259,288.09
25260,355.69
25261,196.33
25262,126.41
25263,104.77
25264,94.63
25265,94.52
25266,91.0
25267,196.23
25268,202.69
25269,143.36
25270,118.16
25271,84.23
25272,105.68
25273,76.83
25274,69.18
25275,61.25
25276,55.76
25277,51.78
25278,49.1
25279,48.65
25280,48.32
25281,56.9
25282,55.99
25283,58.93
25284,61.99
25285,57.51
25286,69.34
25287,73.64
25288,115.49
25289,125.76
25290,125.31
25291,99.92
25292,82.7
25293,76.48
25294,103.2
25295,84.76
25296,80.82
25297,114.53
25298,128.28
25299,151.72
25300,196.97
25301,187.93
25302,141.96
25303,122.73
25304,108.43
25305,93.88
25306,86.36
25307,89.91
25308,73.91
25309,66.35
25310,64.49
25311,65.62
25312,65.27
25313,62.09
25314,61.21
25315,60.28
25316,62.04
25317,61.68
25318,60.37
25319,57.81
25320,53.08
25321,49.15
25322,48.29
25323,44.7
25324,41.0
25325,40.88
25326,39.55
25327,35.12
25328,37.23
25329,38.56
25330,39.23
25331,38.93
25332,38.97
25333,36.02
25334,33.6
25335,31.5
25336,32.41
25337,47.62
25338,74.11
25339,54.06
25340,54.75
25341,62.94
25342,51.9
25343,49.76
25344,50.91
25345,44.4
25346,44.38
25347,43.74
25348,46.18
25349,43.08
25350,43.7
25351,39.47
25352,46.33
25353,40.32
25354,38.97
25355,34.37
25356,35.3
25357,34.78
25358,33.07
25359,31.87
25360,30.16
25361,28.93
25362,25.15
25363,28.01
25364,25.25
25365,29.55
25366,25.06
25367,23.61
25368,20.5
25369,20.9
25370,28.65
25371,45.25
25372,21.43
25373,20.31
25374,22.4
25375,21.35
25376,19.89
25377,16.43
25378,19.69
25379,20.01
25380,19.6
25381,19.69
25382,18.44
25383,19.11
25384,17.39
25385,18.54
25386,17.55
25387,18.46
25388,16.91
25389,16.01
25390,17.87
25391,18.26
25392,16.83
25393,16.13
25394,17.57
25395,16.74
25396,18.08
25397,14.94
25398,13.73
25399,17.0
25400,15.76
25401,17.61
25402,16.49
25403,16.19
25404,16.47
25405,15.65
25406,15.21
25407,15.59
25408,16.18
25409,14.56
25410,15.65
25411,16.39
25412,14.88
25413,14.89
25414,14.61
25415,15.27
25416,14.51
25417,14.49
25418,14.93
25419,19.84
25420,11.52
25421,11.37
25422,15.45
25423,12.84
25424,18.98
25425,16.35
25426,14.69
25427,15.3
25428,0.0
25429,13.68
25430,14.64
25431,14.24
25432,15.51
25433,14.34
25434,14.28
25435,13.79
25436,14.25
25437,15.31
25438,11.44
25439,14.35
25440,13.56
25441,14.98
25442,14.11
25443,13.49
25444,14.1
25445,14.11
25446,15.52
25447,12.57
25448,13.15
25449,10.76
25450,12.22
25451,12.72
25452,13.4
25453,15.81
25454,10.89
25455,12.45
25456,15.2
25457,11.41
25458,16.35
25459,12.76
25460,13.5
25461,13.99
25462,11.64
25463,19.63
25464,17.56
25465,7.39
25466,16.64
25467,13.76
25468,12.81
25469,14.3
25470,13.89
25471,12.53
25472,14.33
25473,14.11
25474,14.8
25475,10.71
25476,14.69
25477,9.01
25478,10.13
25479,12.82
25480,9.73
25481,26.6
25482,13.09
25483,13.39
25484,13.7
25485,11.51
25486,19.03
25487,4.92
25488,15.43
25489,23.57
25490,14.27
25491,17.27
25492,15.03
25493,24.85
25494,28.79
25495,27.89
25496,16.25
25497,9.96
25498,13.31
25499,11.08
25500,14.83
25501,14.12
25502,10.15
25503,8.88
25504,21.13
25505,14.56
25506,0.0
25507,20.58
25508,15.23
25509,18.03
25510,13.47
25511,13.38
25512,17.63
25513,10.06
25514,12.51
25515,14.61
25516,13.15
25517,15.06
25518,13.22
25519,13.56
25520,14.6
25521,13.67
25522,13.46
25523,14.46
25524,13.0
25525,14.18
25526,12.17
25527,13.5
25528,12.59
25529,14.86
25530,12.6
25531,13.22
25532,21.19
25533,21.95
25534,16.56
25535,14.98
25536,13.87
25537,25.38
25538,17.72
25539,16.75
25540,14.03
25541,16.64
25542,21.12
25543,84.87
25544,54.16
25545,24.77
25546,23.38
25547,21.8
25548,28.1
25549,36.48
25550,23.96
25551,22.28
25552,22.97
25553,18.47
25554,19.34
25555,24.57
25556,27.74
25557,22.43
25558,33.16
25559,26.58
25560,24.36
25561,23.64
25562,19.71
25563,20.94
25564,19.32
25565,20.02
25566,17.05
25567,18.71
25568,17.91
25569,19.26
25570,16.17
25571,18.07
25572,18.37
25573,16.12
25574,16.01
25575,16.71
25576,21.57
25577,17.34
25578,17.02
25579,18.58
25580,20.27
25581,20.97
25582,20.03
25583,35.31
25584,26.88
25585,21.09
25586,25.14
25587,21.58
25588,29.07
25589,28.97
25590,35.77
25591,35.48
25592,40.04
25593,62.57
25594,51.75
25595,49.95
25596,42.61
25597,39.56
25598,33.36
25599,28.79
25600,29.05
25601,24.27
25602,22.1
25603,22.0
25604,30.01
25605,21.84
25606,20.39
25607,21.24
25608,20.54
25609,20.09
25610,19.98
25611,20.71
25612,15.9
25613,21.76
25614,18.3
25615,18.8
25616,17.17
25617,17.95
25618,18.48
25619,17.94
25620,19.77
25621,16.07
25622,17.65
25623,22.73
25624,11.49
25625,19.58
25626,17.51
25627,16.77
25628,14.15
25629,18.38
25630,15.82
25631,14.78
25632,13.22
25633,19.85
25634,17.79
25635,15.92
25636,15.79
25637,19.23
25638,15.0
25639,16.46
25640,18.1
25641,10.91
25642,18.72
25643,25.06
25644,22.34
25645,19.21
25646,19.43
25647,17.91
25648,18.83
25649,17.0
25650,17.45
25651,20.09
25652,19.93
25653,21.02
25654,17.57
25655,18.29
25656,22.25
25657,24.3
25658,27.91
25659,29.44
25660,24.9
25661,26.13
25662,31.27
25663,41.07
25664,41.5
25665,37.0
25666,32.05
25667,29.9
25668,26.22
25669,29.4
25670,28.55
25671,26.51
25672,24.94
25673,22.52
25674,25.86
25675,22.06
25676,21.7
25677,22.14
25678,19.44
25679,21.32
25680,19.58
25681,20.47
25682,18.91
25683,19.83
25684,19.69
25685,19.19
25686,17.88
25687,25.5
25688,12.32
25689,19.26
25690,18.06
25691,21.53
25692,15.36
25693,15.72
25694,16.14
25695,21.34
25696,20.11
25697,10.06
25698,13.76
25699,17.39
25700,22.08
25701,17.85
25702,26.24
25703,11.45
25704,22.68
25705,31.29
25706,46.4
25707,34.43
25708,33.5
25709,19.15
25710,22.33
25711,21.17
25712,21.76
25713,18.02
25714,21.67
25715,13.88
25716,16.34
25717,18.06
25718,20.9
25719,20.48
25720,13.8
25721,13.34
25722,14.97
25723,19.63
25724,14.52
25725,14.23
25726,11.76
25727,16.2
25728,17.36
25729,8.72
25730,21.06
25731,12.18
25732,13.87
25733,13.91
25734,15.67
25735,13.22
25736,25.23
25737,13.04
25738,13.61
25739,15.41
25740,13.18
25741,12.39
25742,12.87
25743,12.24
25744,12.15
25745,19.97
25746,8.77
25747,11.11
25748,11.11
25749,9.62
25750,13.16
25751,10.06
25752,11.29
25753,12.59
25754,11.09
25755,9.96
25756,13.43
25757,8.91
25758,12.51
25759,13.88
25760,12.8
25761,7.04
25762,10.9
25763,12.95
25764,10.28
25765,10.42
25766,11.47
25767,11.01
25768,10.39
25769,13.38
25770,10.75
25771,11.71
25772,9.96
25773,10.86
25774,11.37
25775,9.57
25776,10.15
25777,12.01
25778,10.6
25779,13.4
25780,9.15
25781,11.31
25782,9.15
25783,10.42
25784,10.03
25785,11.8
25786,9.26
25787,12.41
25788,19.07
25789,9.62
25790,11.72
25791,9.82
25792,13.47
25793,7.73
25794,0.0
25795,9.95
25796,11.15
25797,14.51
25798,10.96
25799,7.48
25800,9.98
25801,12.78
25802,8.27
25803,13.36
25804,7.62
25805,11.35
25806,10.5
25807,12.66
25808,9.81
25809,8.1
25810,12.69
25811,9.17
25812,10.84
25813,9.73
25814,9.43
25815,11.4
25816,11.93
25817,9.33
25818,11.38
25819,9.09
25820,9.45
25821,10.33
25822,8.44
25823,10.85
25824,10.49
25825,10.15
25826,10.03
25827,10.04
25828,12.71
25829,11.99
25830,11.11
25831,8.46
25832,11.71
25833,11.17
25834,11.79
25835,10.52
25836,11.39
25837,11.05
25838,10.05
25839,9.82
25840,11.25
25841,10.58
25842,11.57
25843,9.99
25844,10.46
25845,9.92
25846,11.45
25847,11.44
25848,10.61
25849,10.21
25850,10.13
25851,10.36
25852,14.21
25853,9.27
25854,10.9
25855,6.69
25856,10.96
25857,11.55
25858,10.6
25859,8.41
25860,15.51
25861,7.44
25862,14.29
25863,4.53
25864,10.88
25865,19.59
25866,10.32
25867,8.68
25868,11.5
25869,9.97
25870,12.29
25871,17.87
25872,11.67
25873,9.62
25874,10.5
25875,8.48
25876,14.17
25877,12.64
25878,11.94
25879,10.25
25880,10.37
25881,12.32
25882,10.27
25883,10.49
25884,11.4
25885,13.19
25886,14.7
25887,12.06
25888,8.49
25889,19.12
25890,19.72
25891,15.16
25892,11.71
25893,21.8
25894,18.59
25895,0.0
25896,14.01
25897,11.99
25898,11.29
25899,12.57
25900,11.87
25901,12.12
25902,11.29
25903,10.45
25904,12.1
25905,12.08
25906,12.34
25907,10.53
25908,13.54
25909,11.39
25910,12.18
25911,11.44
25912,12.48
25913,10.85
25914,12.96
25915,15.87
25916,8.7
25917,18.89
25918,10.89
25919,16.21
25920,13.78
25921,12.98
25922,11.76
25923,12.65
25924,12.93
25925,12.17
25926,12.98
25927,15.23
25928,16.43
25929,13.37
25930,13.15
25931,12.9
25932,13.48
25933,11.74
25934,13.87
25935,12.51
25936,14.51
25937,33.32
25938,18.39
25939,18.72
25940,16.34
25941,17.37
25942,14.82
25943,14.04
25944,13.01
25945,8.55
25946,23.42
25947,15.27
25948,14.37
25949,16.58
25950,14.49
25951,12.29
25952,12.46
25953,16.23
25954,14.12
25955,12.61
25956,14.97
25957,13.78
25958,13.32
25959,18.08
25960,22.83
25961,21.86
25962,24.11
25963,30.07
25964,23.06
25965,24.24
25966,29.87
25967,38.12
25968,23.82
25969,23.23
25970,18.86
25971,18.72
25972,16.91
25973,16.79
25974,18.01
25975,23.46
25976,23.02
25977,29.62
25978,20.67
25979,24.1
25980,18.93
25981,22.41
25982,18.17
25983,44.63
25984,22.09
25985,18.79
25986,19.73
25987,17.14
25988,19.08
25989,17.67
25990,16.85
25991,17.56
25992,15.27
25993,15.27
25994,16.74
25995,16.47
25996,17.32
25997,4.26
25998,26.13
25999,15.6
26000,11.55
26001,19.54
26002,22.54
26003,18.29
26004,17.61
26005,18.04
26006,20.65
26007,19.58
26008,20.5
26009,21.35
26010,26.07
26011,38.09
26012,30.22
26013,24.27
26014,23.48
26015,22.47
26016,18.22
26017,22.22
26018,19.13
26019,17.2
26020,17.43
26021,19.17
26022,17.82
26023,16.53
26024,17.2
26025,12.88
26026,20.04
26027,16.78
26028,16.66
26029,15.3
26030,15.13
26031,17.11
26032,15.83
26033,16.91
26034,18.35
26035,12.32
26036,14.17
26037,15.88
26038,16.2
26039,11.69
26040,16.89
26041,13.14
26042,16.92
26043,13.69
26044,15.4
26045,15.41
26046,12.85
26047,16.88
26048,16.69
26049,15.99
26050,14.37
26051,14.08
26052,13.31
26053,12.52
26054,15.7
26055,15.41
26056,11.71
26057,14.61
26058,16.63
26059,12.86
26060,21.54
26061,11.36
26062,22.13
26063,23.4
26064,13.22
26065,9.62
26066,12.9
26067,15.56
26068,11.25
26069,10.42
26070,11.28
26071,11.04
26072,10.99
26073,11.93
26074,10.93
26075,11.78
26076,10.57
26077,9.06
26078,13.09
26079,11.44
26080,14.75
26081,7.6
26082,12.89
26083,8.26
26084,11.77
26085,9.87
26086,12.29
26087,6.98
26088,11.31
26089,11.81
26090,9.26
26091,8.29
26092,10.95
26093,10.08
26094,10.39
26095,10.85
26096,6.68
26097,13.05
26098,9.47
26099,9.25
26100,10.75
26101,12.5
26102,7.05
26103,12.93
26104,8.46
26105,8.73
26106,8.73
26107,5.7
26108,8.63
26109,11.45
26110,8.46
26111,6.18
26112,11.11
26113,5.79
26114,0.0
26115,10.36
26116,8.65
26117,12.26
26118,10.34
26119,10.1
26120,8.22
26121,6.35
26122,10.62
26123,13.73
26124,12.4
26125,9.62
26126,6.92
26127,8.57
26128,9.1
26129,12.16
26130,8.62
26131,8.62
26132,8.78
26133,8.48
26134,8.06
26135,7.98
26136,10.68
26137,9.78
26138,11.81
26139,4.85
26140,9.5
26141,10.17
26142,8.68
26143,9.03
26144,7.32
26145,11.27
26146,9.29
26147,9.62
26148,9.91
26149,8.37
26150,9.11
26151,9.33
26152,10.13
26153,11.07
26154,20.23
26155,9.62
26156,11.54
26157,9.77
26158,7.38
26159,9.34
26160,11.13
26161,6.6
26162,9.57
26163,13.1
26164,11.36
26165,11.02
26166,8.77
26167,9.62
26168,10.14
26169,8.99
26170,8.15
26171,7.83
26172,11.12
26173,9.64
26174,12.31
26175,4.07
26176,10.85
26177,9.45
26178,9.74
26179,10.11
26180,8.14
26181,10.5
26182,7.86
26183,10.24
26184,10.74
26185,8.18
26186,9.31
26187,10.6
26188,9.85
26189,9.36
26190,14.57
26191,5.33
26192,12.32
26193,10.71
26194,8.79
26195,12.75
26196,5.96
26197,7.35
26198,11.19
26199,10.72
26200,9.74
26201,10.55
26202,9.64
26203,8.16
26204,9.71
26205,9.01
26206,8.93
26207,9.36
26208,10.6
26209,8.4
26210,8.78
26211,9.11
26212,9.09
26213,9.09
26214,9.28
26215,10.3
26216,10.12
26217,9.08
26218,9.07
26219,9.07
26220,9.48
26221,8.27
26222,9.01
26223,10.21
26224,8.19
26225,11.07
26226,10.86
26227,13.86
26228,15.63
26229,26.66
26230,22.46
26231,56.17
26232,37.7
26233,24.94
26234,21.33
26235,17.84
26236,15.99
26237,13.86
26238,16.68
26239,20.55
26240,27.86
26241,21.34
26242,30.01
26243,22.94
26244,20.13
26245,17.03
26246,24.45
26247,37.85
26248,27.26
26249,20.55
26250,22.41
26251,17.72
26252,18.17
26253,16.38
26254,15.76
26255,15.68
26256,15.93
26257,15.0
26258,14.03
26259,13.94
26260,15.54
26261,13.81
26262,11.57
26263,14.96
26264,12.65
26265,13.34
26266,13.96
26267,12.26
26268,13.06
26269,11.71
26270,14.1
26271,12.9
26272,11.62
26273,12.1
26274,12.16
26275,12.59
26276,12.66
26277,13.14
26278,13.03
26279,16.12
26280,28.52
26281,48.03
26282,37.55
26283,38.44
26284,34.66
26285,25.11
26286,21.66
26287,17.67
26288,17.52
26289,18.09
26290,29.44
26291,39.9
26292,33.96
26293,47.94
26294,38.93
26295,34.88
26296,25.62
26297,24.31
26298,20.58
26299,20.07
26300,18.77
26301,19.31
26302,43.75
26303,53.11
26304,51.91
26305,46.87
26306,55.77
26307,67.01
26308,48.22
26309,38.55
26310,37.27
26311,30.96
26312,28.8
26313,25.3
26314,28.21
26315,23.53
26316,22.35
26317,24.22
26318,22.46
26319,24.43
26320,28.32
26321,20.95
26322,20.69
26323,20.24
26324,18.56
26325,18.95
26326,20.04
26327,18.04
26328,18.35
26329,19.05
26330,17.53
26331,17.18
26332,18.14
26333,17.32
26334,17.69
26335,16.9
26336,14.48
26337,16.17
26338,15.79
26339,15.95
26340,15.85
26341,17.45
26342,15.17
26343,17.63
26344,17.36
26345,14.42
26346,19.73
26347,18.15
26348,16.78
26349,14.83
26350,15.78
26351,16.36
26352,14.17
26353,14.94
26354,14.74
26355,14.7
26356,14.64
26357,14.63
26358,14.81
26359,14.78
26360,14.75
26361,14.64
26362,14.84
26363,15.64
26364,14.95
26365,14.23
26366,14.36
26367,15.05
26368,14.84
26369,13.73
26370,13.5
26371,13.16
26372,13.15
26373,15.86
26374,15.44
26375,15.11
26376,14.95
26377,14.6
26378,14.32
26379,13.23
26380,14.09
26381,15.64
26382,15.3
26383,14.71
26384,15.37
26385,14.84
26386,17.12
26387,14.97
26388,14.44
26389,14.48
26390,14.01
26391,14.39
26392,13.71
26393,12.61
26394,13.34
26395,13.41
26396,15.11
26397,14.74
26398,10.46
26399,10.72
26400,11.88
26401,13.33
26402,14.71
26403,19.22
26404,15.85
26405,15.69
26406,15.19
26407,22.56
26408,22.6
26409,28.1
26410,27.33
26411,25.35
26412,21.88
26413,20.66
26414,19.15
26415,18.32
26416,18.77
26417,18.15
26418,18.28
26419,17.54
26420,15.72
26421,15.81
26422,15.27
26423,14.02
26424,16.99
26425,16.86
26426,14.55
26427,14.49
26428,15.65
26429,14.78
26430,13.98
26431,14.33
26432,13.94
26433,13.79
26434,13.85
26435,13.73
26436,13.26
26437,13.22
26438,13.05
26439,12.08
26440,13.34
26441,12.88
26442,11.72
26443,11.58
26444,11.87
26445,12.13
26446,12.43
26447,12.42
26448,11.8
26449,11.52
26450,11.51
26451,12.13
26452,15.38
26453,11.46
26454,10.6
26455,14.58
26456,11.92
26457,10.73
26458,11.59
26459,12.87
26460,10.07
26461,11.66
26462,12.13
26463,11.12
26464,10.98
26465,10.68
26466,10.69
26467,10.7
26468,10.69
26469,10.98
26470,10.7
26471,8.97
26472,11.28
26473,11.1
26474,9.62
26475,10.71
26476,8.51
26477,11.55
26478,9.96
26479,10.59
26480,9.33
26481,10.3
26482,9.97
26483,8.57
26484,10.21
26485,9.55
26486,9.58
26487,9.56
26488,9.59
26489,10.48
26490,11.68
26491,11.15
26492,11.13
26493,10.45
26494,9.38
26495,10.28
26496,8.78
26497,9.52
26498,9.56
26499,9.56
26500,9.23
26501,8.98
26502,9.33
26503,8.64
26504,8.87
26505,10.12
26506,9.6
26507,8.74
26508,9.35
26509,9.36
26510,10.13
26511,8.86
26512,9.0
26513,9.65
26514,9.49
26515,8.49
26516,9.06
26517,9.53
26518,9.89
26519,8.37
26520,8.67
26521,8.9
26522,8.88
26523,8.79
26524,8.43
26525,8.73
26526,9.04
26527,8.78
26528,9.58
26529,9.32
26530,8.96
26531,9.54
26532,9.3
26533,9.0
26534,8.9
26535,8.37
26536,9.37
26537,9.25
26538,9.18
26539,8.53
26540,7.75
26541,9.77
26542,9.41
26543,8.1
26544,8.26
26545,8.88
26546,8.95
26547,8.91
26548,8.94
26549,8.86
26550,8.8
26551,8.89
26552,8.95
26553,9.24
26554,8.87
26555,8.9
26556,9.58
26557,7.72
26558,9.11
26559,10.08
26560,11.02
26561,11.65
26562,9.64
26563,9.35
26564,9.51
26565,9.07
26566,9.25
26567,9.04
26568,9.47
26569,8.83
26570,9.47
26571,10.05
26572,10.25
26573,9.39
26574,7.96
26575,10.09
26576,9.9
26577,8.98
26578,8.88
26579,8.61
26580,9.1
26581,10.13
26582,7.77
