$10/1/1950-8/29/2024 Pit River (proportional estimate),
,
JDAY,QIN
2113,80.1
2114,78.37
2115,76.49
2116,84.91
2117,72.51
2118,78.53
2119,83.01
2120,81.28
2121,79.35
2122,73.73
2123,74.54
2124,74.99
2125,77.34
2126,77.78
2127,73.04
2128,71.21
2129,72.34
2130,59.79
2131,69.67
2132,78.01
2133,70.14
2134,72.29
2135,69.78
2136,73.39
2137,63.9
2138,75.44
2139,73.23
2140,70.44
2141,70.58
2142,75.02
2143,64.39
2144,73.07
2145,69.53
2146,69.17
2147,65.5
2148,75.34
2149,73.05
2150,67.48
2151,71.35
2152,65.4
2153,68.28
2154,77.74
2155,62.42
2156,69.13
2157,58.77
2158,69.31
2159,68.52
2160,69.11
2161,71.87
2162,70.26
2163,67.27
2164,75.55
2165,65.96
2166,65.4
2167,71.76
2168,57.29
2169,77.6
2170,42.05
2171,90.23
2172,65.3
2173,69.95
2174,67.65
2175,68.57
2176,67.95
2177,71.28
2178,66.15
2179,65.8
2180,69.92
2181,75.37
2182,70.63
2183,64.32
2184,74.29
2185,61.48
2186,76.16
2187,72.83
2188,70.81
2189,68.92
2190,68.09
2191,75.98
2192,71.15
2193,68.96
2194,64.51
2195,68.09
2196,73.72
2197,71.07
2198,69.79
2199,78.28
2200,64.74
2201,70.56
2202,91.92
2203,79.78
2204,72.76
2205,66.5
2206,72.93
2207,78.67
2208,74.38
2209,68.8
2210,76.23
2211,79.87
2212,70.87
2213,73.89
2214,71.43
2215,74.66
2216,77.74
2217,75.01
2218,82.94
2219,81.63
2220,72.78
2221,111.71
2222,180.26
2223,101.93
2224,89.06
2225,93.0
2226,83.88
2227,78.83
2228,88.99
2229,77.55
2230,79.59
2231,79.84
2232,74.61
2233,77.99
2234,75.43
2235,75.83
2236,74.94
2237,76.58
2238,70.86
2239,72.81
2240,71.21
2241,69.53
2242,70.26
2243,67.3
2244,72.41
2245,70.39
2246,78.04
2247,70.0
2248,77.22
2249,69.62
2250,69.69
2251,73.47
2252,72.78
2253,70.87
2254,68.77
2255,70.67
2256,76.84
2257,80.26
2258,67.53
2259,71.9
2260,71.36
2261,67.39
2262,69.39
2263,76.79
2264,67.67
2265,71.29
2266,78.32
2267,83.27
2268,86.29
2269,85.28
2270,94.78
2271,77.01
2272,84.16
2273,87.25
2274,61.93
2275,68.09
2276,76.75
2277,70.7
2278,72.2
2279,73.46
2280,70.26
2281,70.82
2282,71.05
2283,70.44
2284,69.18
2285,71.62
2286,70.7
2287,68.4
2288,70.81
2289,69.25
2290,68.03
2291,73.86
2292,73.25
2293,65.12
2294,69.43
2295,98.44
2296,145.01
2297,172.51
2298,164.47
2299,142.27
2300,101.61
2301,89.16
2302,86.72
2303,109.93
2304,93.8
2305,80.03
2306,78.32
2307,81.02
2308,76.77
2309,81.41
2310,70.86
2311,68.52
2312,76.31
2313,71.78
2314,67.79
2315,72.79
2316,77.27
2317,77.62
2318,63.13
2319,66.62
2320,74.92
2321,71.5
2322,89.62
2323,98.79
2324,92.39
2325,83.85
2326,79.64
2327,82.42
2328,88.28
2329,101.04
2330,110.99
2331,121.21
2332,123.84
2333,119.96
2334,111.41
2335,143.49
2336,175.92
2337,211.32
2338,570.4
2339,1349.76
2340,809.7
2341,1248.2
2342,808.31
2343,514.87
2344,406.59
2345,330.05
2346,310.7
2347,343.13
2348,364.23
2349,370.68
2350,346.09
2351,311.22
2352,369.28
2353,320.64
2354,393.52
2355,507.37
2356,373.29
2357,313.84
2358,340.69
2359,329.01
2360,312.97
2361,281.76
2362,259.26
2363,240.96
2364,222.82
2365,203.65
2366,192.49
2367,181.33
2368,178.36
2369,167.38
2370,164.24
2371,161.8
2372,183.42
2373,160.06
2374,166.51
2375,161.8
2376,158.84
2377,161.1
2378,153.61
2379,158.14
2380,154.83
2381,148.72
2382,142.1
2383,142.1
2384,137.62
2385,135.79
2386,141.98
2387,169.52
2388,225.51
2389,186.8
2390,213.6
2391,265.04
2392,258.57
2393,256.3
2394,234.73
2395,212.01
2396,196.15
2397,194.23
2398,186.38
2399,178.36
2400,174.7
2401,164.59
2402,166.86
2403,179.93
2404,156.74
2405,164.69
2406,218.29
2407,178.02
2408,169.37
2409,163.84
2410,162.17
2411,154.76
2412,169.93
2413,163.23
2414,161.97
2415,145.48
2416,146.77
2417,180.75
2418,192.61
2419,180.51
2420,161.16
2421,176.9
2422,581.92
2423,394.7
2424,303.2
2425,249.34
2426,219.55
2427,207.64
2428,197.09
2429,183.26
2430,172.44
2431,170.52
2432,162.32
2433,161.63
2434,154.62
2435,137.88
2436,134.53
2437,130.02
2438,132.96
2439,123.11
2440,110.99
2441,119.07
2442,110.82
2443,108.15
2444,116.47
2445,108.5
2446,110.77
2447,93.75
2448,99.12
2449,93.63
2450,96.16
2451,96.73
2452,92.76
2453,89.2
2454,92.34
2455,87.73
2456,94.81
2457,92.06
2458,84.21
2459,87.25
2460,72.15
2461,83.17
2462,78.74
2463,83.31
2464,80.19
2465,82.12
2466,72.37
2467,77.87
2468,84.53
2469,72.83
2470,81.3
2471,73.98
2472,78.88
2473,69.67
2474,70.75
2475,72.83
2476,76.09
2477,72.11
2478,76.21
2479,71.55
2480,66.95
2481,68.19
2482,73.79
2483,72.64
2484,70.72
2485,69.51
2486,68.8
2487,67.98
2488,73.54
2489,65.84
2490,70.21
2491,67.46
2492,74.5
2493,65.64
2494,63.83
2495,68.66
2496,64.62
2497,60.94
2498,67.37
2499,66.1
2500,63.22
2501,57.1
2502,70.54
2503,58.29
2504,64.55
2505,61.39
2506,67.25
2507,58.76
2508,65.03
2509,62.96
2510,63.43
2511,62.7
2512,62.33
2513,63.13
2514,70.23
2515,54.12
2516,66.06
2517,63.6
2518,60.31
2519,65.37
2520,60.01
2521,65.44
2522,53.67
2523,65.24
2524,54.17
2525,57.52
2526,63.64
2527,59.4
2528,69.55
2529,55.13
2530,67.53
2531,59.16
2532,60.26
2533,63.12
2534,61.76
2535,56.67
2536,65.7
2537,62.17
2538,61.44
2539,62.24
2540,59.28
2541,59.98
2542,59.52
2543,61.63
2544,60.76
2545,64.6
2546,52.72
2547,66.74
2548,62.49
2549,61.34
2550,68.87
2551,59.73
2552,58.25
2553,126.95
2554,297.6
2555,137.2
2556,96.26
2557,88.07
2558,84.04
2559,73.51
2560,74.55
2561,85.49
2562,94.94
2563,91.85
2564,82.38
2565,87.68
2566,133.87
2567,173.2
2568,137.48
2569,136.17
2570,192.14
2571,131.65
2572,105.24
2573,104.07
2574,92.93
2575,89.43
2576,85.83
2577,81.67
2578,86.69
2579,78.39
2580,201.81
2581,177.65
2582,133.43
2583,114.76
2584,107.63
2585,103.36
2586,91.76
2587,91.01
2588,88.66
2589,83.48
2590,80.76
2591,79.28
2592,80.67
2593,76.68
2594,83.11
2595,81.37
2596,80.13
2597,81.18
2598,93.98
2599,88.03
2600,79.37
2601,319.89
2602,256.02
2603,174.74
2604,150.5
2605,132.49
2606,128.24
2607,119.85
2608,113.14
2609,98.37
2610,99.56
2611,98.11
2612,97.78
2613,95.84
2614,83.34
2615,87.54
2616,91.08
2617,86.58
2618,88.29
2619,80.38
2620,79.21
2621,84.82
2622,84.13
2623,82.78
2624,84.44
2625,81.96
2626,74.69
2627,78.56
2628,79.23
2629,75.23
2630,76.82
2631,81.11
2632,78.63
2633,123.98
2634,217.02
2635,337.86
2636,361.82
2637,259.7
2638,285.92
2639,718.76
2640,429.5
2641,288.28
2642,228.79
2643,201.97
2644,191.81
2645,166.33
2646,185.44
2647,171.39
2648,156.15
2649,158.56
2650,157.79
2651,173.6
2652,151.29
2653,144.94
2654,134.93
2655,130.47
2656,126.69
2657,126.01
2658,141.38
2659,179.22
2660,196.88
2661,401.85
2662,343.63
2663,249.87
2664,210.65
2665,192.54
2666,172.85
2667,163.23
2668,156.83
2669,148.2
2670,140.74
2671,130.56
2672,157.13
2673,180.23
2674,178.97
2675,241.53
2676,220.38
2677,443.68
2678,1193.77
2679,750.94
2680,506.43
2681,411.2
2682,437.05
2683,619.48
2684,730.04
2685,784.07
2686,698.08
2687,1094.84
2688,900.49
2689,859.74
2690,702.47
2691,576.07
2692,866.89
2693,630.19
2694,616.83
2695,831.3
2696,1195.62
2697,841.45
2698,922.52
2699,1068.62
2700,775.0
2701,602.74
2702,520.05
2703,468.8
2704,1448.45
2705,1254.04
2706,792.32
2707,638.1
2708,525.52
2709,450.67
2710,392.17
2711,354.24
2712,319.35
2713,293.77
2714,265.56
2715,257.56
2716,240.47
2717,227.64
2718,225.65
2719,206.19
2720,213.48
2721,215.47
2722,211.32
2723,201.05
2724,185.37
2725,195.01
2726,184.33
2727,185.62
2728,410.67
2729,794.83
2730,662.42
2731,691.0
2732,703.48
2733,623.0
2734,484.6
2735,397.04
2736,390.2
2737,515.46
2738,568.48
2739,511.73
2740,747.86
2741,1022.29
2742,786.37
2743,642.13
2744,609.33
2745,581.63
2746,494.08
2747,409.37
2748,373.8
2749,364.78
2750,367.82
2751,365.31
2752,359.48
2753,368.69
2754,357.84
2755,351.22
2756,364.47
2757,344.04
2758,336.96
2759,329.63
2760,328.87
2761,327.09
2762,290.89
2763,271.82
2764,263.34
2765,255.53
2766,242.67
2767,242.2
2768,234.16
2769,229.03
2770,234.75
2771,236.98
2772,244.18
2773,241.04
2774,240.02
2775,239.32
2776,235.76
2777,229.69
2778,231.82
2779,240.16
2780,302.52
2781,255.93
2782,236.25
2783,228.37
2784,223.31
2785,239.16
2786,241.93
2787,246.68
2788,248.11
2789,234.82
2790,226.0
2791,231.32
2792,228.18
2793,205.53
2794,198.1
2795,203.82
2796,198.22
2797,179.29
2798,175.56
2799,171.15
2800,179.64
2801,168.79
2802,283.13
2803,182.98
2804,165.53
2805,166.54
2806,162.74
2807,152.94
2808,173.73
2809,190.97
2810,166.58
2811,165.81
2812,177.91
2813,168.46
2814,156.88
2815,158.09
2816,149.0
2817,154.46
2818,145.79
2819,151.39
2820,141.02
2821,143.13
2822,131.79
2823,128.78
2824,123.37
2825,125.55
2826,116.52
2827,119.78
2828,116.5
2829,122.38
2830,106.34
2831,111.08
2832,108.62
2833,107.89
2834,105.26
2835,108.4
2836,106.93
2837,98.53
2838,104.37
2839,95.7
2840,98.04
2841,95.56
2842,99.36
2843,100.83
2844,82.92
2845,93.54
2846,90.14
2847,92.15
2848,100.24
2849,89.95
2850,91.57
2851,80.67
2852,112.23
2853,94.1
2854,90.4
2855,106.67
2856,93.31
2857,92.62
2858,87.25
2859,93.87
2860,92.56
2861,87.6
2862,89.79
2863,93.61
2864,81.79
2865,82.42
2866,85.47
2867,82.94
2868,82.45
2869,83.88
2870,89.64
2871,79.44
2872,78.51
2873,78.74
2874,80.41
2875,76.56
2876,81.28
2877,78.25
2878,78.09
2879,74.34
2880,81.3
2881,73.44
2882,80.06
2883,80.22
2884,76.45
2885,78.95
2886,69.36
2887,78.9
2888,78.83
2889,82.59
2890,70.44
2891,76.44
2892,71.45
2893,83.92
2894,67.13
2895,70.35
2896,77.6
2897,72.64
2898,78.9
2899,75.27
2900,81.07
2901,72.91
2902,75.46
2903,74.59
2904,76.4
2905,78.16
2906,74.47
2907,70.14
2908,83.41
2909,73.46
2910,77.4
2911,78.23
2912,72.13
2913,73.12
2914,92.55
2915,71.82
2916,79.45
2917,76.14
2918,78.11
2919,78.88
2920,77.76
2921,81.91
2922,74.59
2923,76.21
2924,77.74
2925,74.24
2926,77.76
2927,69.99
2928,83.48
2929,73.26
2930,72.53
2931,70.75
2932,81.51
2933,72.62
2934,77.74
2935,75.88
2936,73.94
2937,71.35
2938,75.91
2939,79.24
2940,80.85
2941,82.42
2942,76.05
2943,78.22
2944,79.47
2945,74.36
2946,79.21
2947,79.28
2948,76.4
2949,72.34
2950,75.2
2951,75.88
2952,80.66
2953,84.63
2954,78.91
2955,68.09
2956,73.93
2957,77.99
2958,83.53
2959,80.13
2960,73.59
2961,68.31
2962,94.1
2963,79.35
2964,73.61
2965,85.85
2966,80.22
2967,77.48
2968,67.34
2969,78.46
2970,72.76
2971,78.96
2972,81.56
2973,77.19
2974,78.96
2975,78.42
2976,74.26
2977,80.24
2978,74.83
2979,69.04
2980,84.06
2981,74.01
2982,77.62
2983,72.5
2984,80.73
2985,73.0
2986,77.55
2987,78.83
2988,77.85
2989,72.41
2990,71.76
2991,78.32
2992,70.35
2993,77.74
2994,73.59
2995,74.99
2996,78.01
2997,73.23
2998,72.27
2999,74.17
3000,76.18
3001,73.87
3002,77.92
3003,83.83
3004,73.44
3005,73.14
3006,75.69
3007,99.97
3008,92.97
3009,137.6
3010,107.05
3011,96.54
3012,86.51
3013,79.8
3014,88.33
3015,81.11
3016,82.98
3017,74.08
3018,70.94
3019,200.44
3020,151.6
3021,285.61
3022,460.77
3023,814.49
3024,679.25
3025,720.88
3026,1124.51
3027,503.95
3028,301.18
3029,227.41
3030,198.82
3031,170.55
3032,152.93
3033,144.35
3034,134.25
3035,128.15
3036,121.46
3037,115.16
3038,147.75
3039,169.68
3040,159.22
3041,207.06
3042,223.23
3043,191.16
3044,165.72
3045,153.1
3046,135.32
3047,127.44
3048,127.23
3049,122.61
3050,124.7
3051,112.86
3052,118.19
3053,109.58
3054,124.47
3055,167.41
3056,136.07
3057,122.76
3058,119.21
3059,311.08
3060,328.41
3061,699.14
3062,621.71
3063,660.12
3064,532.46
3065,456.63
3066,394.93
3067,346.81
3068,299.24
3069,258.97
3070,235.06
3071,208.07
3072,217.96
3073,205.09
3074,217.02
3075,221.71
3076,219.55
3077,212.15
3078,194.7
3079,187.55
3080,182.04
3081,173.12
3082,161.57
3083,162.36
3084,160.13
3085,151.25
3086,150.36
3087,151.6
3088,141.61
3089,139.52
3090,144.23
3091,147.56
3092,132.39
3093,134.06
3094,140.7
3095,179.43
3096,197.86
3097,170.27
3098,168.58
3099,168.74
3100,149.14
3101,154.08
3102,170.17
3103,241.11
3104,209.78
3105,193.13
3106,181.68
3107,187.19
3108,187.12
3109,190.24
3110,178.26
3111,163.39
3112,161.47
3113,152.14
3114,146.67
3115,151.93
3116,143.02
3117,136.43
3118,143.39
3119,134.57
3120,136.59
3121,128.92
3122,129.75
3123,120.16
3124,119.85
3125,120.98
3126,121.65
3127,126.42
3128,122.12
3129,179.15
3130,179.34
3131,141.71
3132,138.09
3133,134.08
3134,127.61
3135,129.89
3136,123.79
3137,116.28
3138,112.91
3139,114.17
3140,116.49
3141,112.91
3142,107.0
3143,121.59
3144,110.58
3145,113.05
3146,114.52
3147,116.28
3148,117.85
3149,111.01
3150,115.65
3151,102.31
3152,104.44
3153,99.99
3154,99.22
3155,97.64
3156,101.74
3157,96.82
3158,96.35
3159,95.63
3160,100.29
3161,88.5
3162,99.97
3163,89.97
3164,92.08
3165,91.1
3166,96.23
3167,84.75
3168,86.32
3169,84.3
3170,91.12
3171,97.36
3172,82.42
3173,74.71
3174,85.21
3175,82.91
3176,81.0
3177,84.14
3178,79.91
3179,79.37
3180,66.1
3181,87.39
3182,72.74
3183,76.94
3184,79.45
3185,80.67
3186,78.77
3187,62.16
3188,76.35
3189,73.09
3190,75.51
3191,70.39
3192,76.68
3193,73.59
3194,60.9
3195,73.77
3196,67.54
3197,69.65
3198,66.9
3199,78.22
3200,49.95
3201,74.8
3202,68.42
3203,66.13
3204,69.43
3205,74.33
3206,68.96
3207,72.48
3208,60.94
3209,66.32
3210,69.27
3211,67.53
3212,65.38
3213,72.95
3214,55.48
3215,65.21
3216,67.58
3217,63.73
3218,62.87
3219,66.32
3220,65.61
3221,47.44
3222,69.53
3223,58.08
3224,60.97
3225,61.98
3226,61.32
3227,68.71
3228,51.59
3229,62.52
3230,60.68
3231,60.8
3232,61.79
3233,65.59
3234,64.67
3235,61.23
3236,57.96
3237,61.86
3238,60.45
3239,61.41
3240,59.37
3241,66.62
3242,54.33
3243,59.89
3244,60.15
3245,57.89
3246,63.64
3247,60.31
3248,63.64
3249,56.47
3250,63.69
3251,58.43
3252,65.05
3253,63.05
3254,64.76
3255,61.44
3256,57.73
3257,57.89
3258,63.5
3259,53.53
3260,63.88
3261,66.36
3262,61.13
3263,66.31
3264,57.94
3265,55.71
3266,64.18
3267,63.31
3268,66.31
3269,65.14
3270,52.2
3271,69.34
3272,62.07
3273,56.51
3274,67.88
3275,285.4
3276,121.12
3277,73.53
3278,74.38
3279,72.97
3280,69.13
3281,69.5
3282,65.03
3283,67.65
3284,64.69
3285,71.05
3286,66.03
3287,64.41
3288,68.4
3289,60.83
3290,65.16
3291,72.3
3292,63.19
3293,66.27
3294,65.4
3295,68.45
3296,70.23
3297,72.23
3298,67.18
3299,65.38
3300,75.04
3301,67.7
3302,62.19
3303,67.95
3304,65.28
3305,66.6
3306,65.44
3307,63.69
3308,64.55
3309,69.22
3310,63.4
3311,72.76
3312,63.9
3313,65.77
3314,66.15
3315,64.51
3316,62.04
3317,61.63
3318,67.93
3319,65.1
3320,66.69
3321,65.44
3322,62.04
3323,69.79
3324,68.83
3325,59.68
3326,73.61
3327,61.51
3328,66.57
3329,65.66
3330,69.03
3331,65.42
3332,67.06
3333,64.67
3334,65.87
3335,66.13
3336,64.27
3337,66.62
3338,63.95
3339,71.17
3340,62.49
3341,67.89
3342,65.7
3343,66.81
3344,66.46
3345,66.6
3346,66.17
3347,61.46
3348,64.34
3349,68.8
3350,64.96
3351,68.22
3352,64.42
3353,61.91
3354,65.44
3355,62.75
3356,70.0
3357,61.76
3358,67.53
3359,66.86
3360,73.7
3361,61.83
3362,66.25
3363,64.93
3364,64.69
3365,68.7
3366,63.1
3367,70.4
3368,59.45
3369,67.79
3370,66.67
3371,92.93
3372,112.82
3373,79.66
3374,73.46
3375,66.92
3376,74.15
3377,65.44
3378,68.56
3379,68.29
3380,65.52
3381,64.56
3382,67.3
3383,61.81
3384,68.87
3385,69.06
3386,82.07
3387,86.83
3388,78.96
3389,76.77
3390,129.63
3391,90.7
3392,72.88
3393,82.64
3394,72.1
3395,70.11
3396,68.49
3397,67.7
3398,74.48
3399,69.1
3400,116.5
3401,129.39
3402,104.02
3403,111.52
3404,223.99
3405,247.09
3406,259.06
3407,288.56
3408,198.24
3409,176.69
3410,148.18
3411,452.24
3412,347.92
3413,264.81
3414,234.17
3415,283.45
3416,254.91
3417,533.44
3418,1136.82
3419,691.78
3420,510.35
3421,363.44
3422,284.98
3423,244.64
3424,203.31
3425,181.9
3426,158.96
3427,146.37
3428,143.49
3429,138.12
3430,126.11
3431,126.48
3432,111.74
3433,116.54
3434,108.81
3435,105.66
3436,110.44
3437,108.29
3438,102.76
3439,98.93
3440,100.01
3441,98.07
3442,148.38
3443,159.92
3444,480.35
3445,574.6
3446,718.91
3447,514.33
3448,387.8
3449,314.64
3450,276.05
3451,263.76
3452,233.06
3453,218.01
3454,211.42
3455,191.09
3456,185.25
3457,178.63
3458,171.46
3459,166.53
3460,167.87
3461,167.15
3462,166.79
3463,163.13
3464,159.93
3465,163.16
3466,198.05
3467,187.33
3468,173.6
3469,289.72
3470,236.98
3471,206.23
3472,183.77
3473,179.29
3474,168.62
3475,169.32
3476,166.96
3477,162.81
3478,154.88
3479,150.43
3480,146.54
3481,147.4
3482,133.0
3483,128.22
3484,131.9
3485,134.15
3486,128.74
3487,118.72
3488,125.38
3489,113.94
3490,117.15
3491,105.78
3492,116.52
3493,110.75
3494,103.36
3495,112.06
3496,123.39
3497,160.96
3498,132.7
3499,125.47
3500,114.13
3501,116.15
3502,130.94
3503,128.45
3504,124.91
3505,118.4
3506,120.74
3507,125.64
3508,117.11
3509,119.71
3510,121.84
3511,115.6
3512,122.5
3513,114.55
3514,112.06
3515,104.49
3516,115.68
3517,95.67
3518,99.56
3519,96.16
3520,88.52
3521,99.14
3522,94.24
3523,158.02
3524,204.66
3525,210.97
3526,202.62
3527,175.92
3528,171.69
3529,160.49
3530,148.18
3531,142.38
3532,139.45
3533,140.39
3534,118.86
3535,134.95
3536,108.03
3537,113.07
3538,107.75
3539,85.47
3540,119.42
3541,96.09
3542,93.12
3543,93.44
3544,91.0
3545,88.05
3546,85.8
3547,85.56
3548,84.11
3549,87.28
3550,71.38
3551,73.7
3552,78.7
3553,81.16
3554,82.66
3555,73.86
3556,73.49
3557,74.83
3558,76.26
3559,73.3
3560,72.39
3561,74.47
3562,60.64
3563,78.39
3564,68.94
3565,69.22
3566,69.88
3567,75.86
3568,66.29
3569,71.9
3570,65.3
3571,61.02
3572,65.38
3573,65.75
3574,69.1
3575,64.82
3576,68.8
3577,68.96
3578,58.71
3579,63.46
3580,64.79
3581,65.68
3582,67.09
3583,57.05
3584,70.56
3585,53.88
3586,61.48
3587,62.16
3588,60.4
3589,58.74
3590,60.05
3591,67.25
3592,53.02
3593,61.63
3594,60.01
3595,61.55
3596,59.4
3597,62.56
3598,63.87
3599,54.57
3600,58.22
3601,57.75
3602,61.63
3603,60.22
3604,57.38
3605,60.71
3606,57.87
3607,48.38
3608,57.97
3609,58.98
3610,56.4
3611,62.94
3612,58.5
3613,51.21
3614,60.69
3615,49.31
3616,62.77
3617,54.22
3618,59.8
3619,56.86
3620,59.28
3621,57.73
3622,59.09
3623,56.84
3624,57.87
3625,56.7
3626,55.25
3627,65.0
3628,54.89
3629,57.21
3630,57.43
3631,61.56
3632,59.4
3633,64.02
3634,59.19
3635,54.36
3636,59.89
3637,62.8
3638,58.15
3639,57.1
3640,59.26
3641,57.45
3642,56.7
3643,59.32
3644,53.72
3645,57.9
3646,61.2
3647,55.78
3648,65.05
3649,53.46
3650,60.41
3651,57.0
3652,64.35
3653,57.69
3654,60.9
3655,58.72
3656,62.58
3657,57.55
3658,67.2
3659,74.92
3660,67.56
3661,61.36
3662,60.2
3663,60.64
3664,60.69
3665,63.33
3666,59.84
3667,58.79
3668,62.42
3669,61.44
3670,65.26
3671,62.1
3672,62.63
3673,60.9
3674,65.12
3675,60.55
3676,61.98
3677,64.3
3678,60.26
3679,63.67
3680,59.75
3681,67.25
3682,59.79
3683,62.47
3684,64.74
3685,59.58
3686,59.79
3687,59.68
3688,58.69
3689,63.34
3690,64.79
3691,67.07
3692,64.74
3693,62.77
3694,63.06
3695,76.72
3696,98.39
3697,133.89
3698,84.11
3699,78.56
3700,71.9
3701,79.64
3702,98.48
3703,76.09
3704,74.41
3705,71.49
3706,70.35
3707,83.99
3708,124.92
3709,313.58
3710,171.3
3711,116.29
3712,93.21
3713,95.96
3714,151.58
3715,676.46
3716,452.81
3717,257.52
3718,176.34
3719,138.38
3720,119.8
3721,108.45
3722,101.44
3723,94.38
3724,98.96
3725,86.5
3726,88.52
3727,89.91
3728,82.56
3729,112.67
3730,228.16
3731,438.64
3732,387.52
3733,312.98
3734,228.26
3735,185.2
3736,156.08
3737,137.88
3738,129.77
3739,121.7
3740,114.5
3741,107.11
3742,107.86
3743,94.05
3744,99.12
3745,97.57
3746,93.77
3747,86.97
3748,85.99
3749,89.15
3750,87.73
3751,86.5
3752,83.83
3753,91.24
3754,94.17
3755,83.95
3756,86.67
3757,85.1
3758,85.63
3759,80.97
3760,80.9
3761,82.3
3762,85.89
3763,82.36
3764,76.91
3765,80.95
3766,75.15
3767,80.9
3768,84.16
3769,81.44
3770,75.81
3771,93.12
3772,95.88
3773,84.06
3774,155.68
3775,283.73
3776,756.5
3777,388.79
3778,310.93
3779,279.59
3780,233.34
3781,200.32
3782,184.4
3783,172.19
3784,183.82
3785,424.41
3786,462.3
3787,655.83
3788,450.91
3789,334.11
3790,353.1
3791,401.08
3792,356.52
3793,294.15
3794,252.15
3795,219.46
3796,197.54
3797,183.35
3798,171.98
3799,158.77
3800,151.41
3801,151.04
3802,136.1
3803,135.25
3804,127.99
3805,122.4
3806,128.19
3807,121.44
3808,115.21
3809,149.51
3810,127.44
3811,120.88
3812,144.19
3813,154.76
3814,168.7
3815,184.62
3816,166.68
3817,159.27
3818,204.05
3819,349.7
3820,324.05
3821,319.07
3822,272.41
3823,256.39
3824,224.2
3825,211.0
3826,204.03
3827,194.61
3828,234.49
3829,221.81
3830,292.48
3831,268.02
3832,241.46
3833,216.7
3834,206.03
3835,193.22
3836,194.96
3837,190.67
3838,197.53
3839,193.01
3840,184.66
3841,172.38
3842,165.31
3843,154.72
3844,153.29
3845,148.72
3846,144.14
3847,146.51
3848,138.73
3849,134.34
3850,140.49
3851,136.48
3852,137.39
3853,128.46
3854,127.7
3855,119.19
3856,136.17
3857,158.75
3858,144.75
3859,135.23
3860,125.78
3861,126.55
3862,125.81
3863,127.4
3864,133.21
3865,136.87
3866,146.02
3867,132.44
3868,128.15
3869,125.05
3870,124.38
3871,140.63
3872,120.06
3873,116.36
3874,138.19
3875,162.88
3876,191.14
3877,165.03
3878,152.12
3879,141.52
3880,146.04
3881,141.44
3882,139.47
3883,138.32
3884,138.47
3885,141.42
3886,124.31
3887,128.5
3888,122.95
3889,120.65
3890,119.83
3891,129.13
3892,113.68
3893,109.98
3894,106.51
3895,120.04
3896,96.8
3897,132.21
3898,137.7
3899,119.17
3900,121.47
3901,110.87
3902,103.98
3903,104.16
3904,99.82
3905,93.09
3906,104.61
3907,93.19
3908,91.94
3909,91.26
3910,94.94
3911,94.55
3912,87.3
3913,88.57
3914,76.63
3915,81.62
3916,78.41
3917,84.54
3918,75.2
3919,72.86
3920,76.02
3921,72.13
3922,75.72
3923,69.08
3924,70.4
3925,71.85
3926,61.69
3927,73.09
3928,57.73
3929,74.59
3930,60.95
3931,72.62
3932,65.0
3933,66.69
3934,65.23
3935,61.06
3936,70.4
3937,66.29
3938,70.81
3939,65.23
3940,65.31
3941,62.72
3942,62.54
3943,60.95
3944,61.08
3945,61.65
3946,61.49
3947,60.48
3948,66.62
3949,58.08
3950,63.06
3951,57.31
3952,61.18
3953,60.2
3954,60.69
3955,56.58
3956,56.26
3957,62.58
3958,51.47
3959,61.42
3960,60.57
3961,60.69
3962,57.89
3963,60.47
3964,62.78
3965,62.73
3966,58.48
3967,60.19
3968,58.86
3969,59.09
3970,50.32
3971,59.75
3972,59.91
3973,56.39
3974,59.28
3975,58.39
3976,57.4
3977,56.98
3978,59.98
3979,57.45
3980,56.46
3981,57.43
3982,52.72
3983,59.63
3984,54.22
3985,60.59
3986,55.69
3987,59.65
3988,55.48
3989,55.41
3990,53.51
3991,59.87
3992,57.22
3993,54.99
3994,57.8
3995,54.66
3996,54.49
3997,60.08
3998,58.23
3999,53.88
4000,56.4
4001,58.08
4002,58.01
4003,54.68
4004,68.33
4005,62.12
4006,59.86
4007,59.94
4008,57.73
4009,58.32
4010,60.17
4011,56.14
4012,57.97
4013,59.16
4014,54.64
4015,60.34
4016,53.56
4017,52.38
4018,65.68
4019,56.11
4020,60.38
4021,58.37
4022,55.6
4023,59.11
4024,56.3
4025,51.29
4026,56.6
4027,58.51
4028,62.91
4029,67.67
4030,67.58
4031,57.12
4032,60.0
4033,58.97
4034,61.74
4035,58.69
4036,60.69
4037,57.43
4038,59.98
4039,62.68
4040,55.85
4041,63.1
4042,63.03
4043,56.98
4044,60.31
4045,79.73
4046,63.08
