$1995-2016 ERA5 daily-mean N40.5-41.0 W122.5-122.0,,,,,
columns wind speed [1.2,6.1], wind direction phi [0-6.3],,,
JDAY,TAIR,TDEW,WIND,PHI,CLOUD
26,15.0,0.4000000059604645,0.3700000047683716,3.1600000858306885,5.0
27,16.299999237060547,4.5,1.9800000190734863,0.029999999329447746,3.5
28,18.899999618530273,-1.5,1.8700000047683716,0.27000001072883606,9.800000190734863
29,17.899999618530273,0.699999988079071,0.5299999713897705,0.3499999940395355,6.099999904632568
30,17.200000762939453,2.0,0.4300000071525574,2.8299999237060547,4.5
31,16.0,5.599999904632568,0.8700000047683716,2.869999885559082,9.899999618530273
32,12.699999809265137,5.599999904632568,0.38999998569488525,1.8700000047683716,1.600000023841858
33,12.300000190734863,-0.4000000059604645,0.550000011920929,0.8100000023841858,6.199999809265137
34,11.800000190734863,-9.399999618530273,2.1600000858306885,0.3199999928474426,4.400000095367432
35,12.100000381469727,-15.5,1.5700000524520874,0.3400000035762787,5.300000190734863
36,12.0,-8.100000381469727,1.2100000381469727,3.069999933242798,9.600000381469727
37,10.899999618530273,-0.800000011920929,0.23999999463558197,4.849999904632568,7.0
38,13.300000190734863,0.699999988079071,0.12999999523162842,4.269999980926514,9.300000190734863
39,14.600000381469727,5.099999904632568,0.800000011920929,2.950000047683716,4.900000095367432
40,15.199999809265137,8.600000381469727,1.899999976158142,3.569999933242798,7.5
41,11.5,3.4000000953674316,0.8600000143051147,5.480000019073486,8.199999809265137
42,11.300000190734863,3.0999999046325684,0.3700000047683716,5.349999904632568,6.400000095367432
43,14.199999809265137,4.800000190734863,1.0299999713897705,3.2799999713897705,8.399999618530273
44,14.800000190734863,7.300000190734863,1.2000000476837158,0.23000000417232513,5.5
45,17.200000762939453,6.5,0.9800000190734863,0.3400000035762787,0.0
46,15.0,6.099999904632568,0.38999998569488525,2.680000066757202,6.5
47,13.699999809265137,7.599999904632568,0.30000001192092896,1.5800000429153442,6.400000095367432
48,12.5,6.900000095367432,0.28999999165534973,0.7900000214576721,6.800000190734863
49,13.800000190734863,9.899999618530273,1.8799999952316284,3.240000009536743,7.900000095367432
50,12.199999809265137,5.5,0.9100000262260437,0.3700000047683716,4.400000095367432
51,11.100000381469727,3.200000047683716,0.9900000095367432,0.5099999904632568,9.300000190734863
52,10.899999618530273,2.5,0.5899999737739563,2.4800000190734863,9.399999618530273
53,10.0,5.800000190734863,0.8199999928474426,0.2800000011920929,8.199999809265137
54,12.199999809265137,4.300000190734863,1.0299999713897705,0.3199999928474426,9.0
55,12.600000381469727,4.5,0.3100000023841858,0.41999998688697815,7.300000190734863
